word,pos_tag,cluster
/PA,RBI,0
/AH,NNCA,0
/TANGA,JJD,2
/GAMIT,VBS,0
kukunin,VBTF/VBOF,0
/TANGINA,FW,0
/SKUSTA,FW,0
/SHIT,FW,0
/AT,CCA,0
/BAGO,RBW,0
mong,PRS/CCP,3
/JOWA,FW,0
/KUPAL,FW,0
/DEMONYO,FW,0
/PROUD,FW,0
/PA,RBI,0
/ANIMAL,FW,0
/NAPAKA,JJCS,0
/INSENSITIVE,FW,0
/NIYO,PRP,0
/KAKALAGLAG,VBTF,0
/BABY,NNC,1
/NI,DTP,0
/ZEB,FW,0
walang,VBN/CCP,0
/PUSO,NNC,1
/PROUD,JJD,2
/PA,RBI,0
/SOCIAL,FW,0
/MEDIA,FW,0
/NO,FW,0
/ONCE,FW,0
/A,FW,0
/POKPOK,FW,0
/ALWAYS,FW,0
/A,FW,0
/POKPOK,FW,0
/GRR,FW,0
/KALA,NNC,1
/MAGTATAGAL,VBTF,0
/GAGO,RBD,0
/KINIKILIG,VBTR,4
/NANAMAN,VBTR,4
/PUNYETA,NNC,1
/GAGO,RBD,0
/KA,PRS,3
/PUCHA,NNC,1
/DI,RBF,0
/BY,FW,0
/JURIS,FW,0
/BEH,FW,0
/PUTANGINA,FW,0
/ILY,FW,0
/ALAM,VBS,0
/PARA,CCT,0
akong,PRS/CCP,3
/TANGA,JJD,2
/TWITTER,NNC,1
/ALAM,VBS,0
/YON,PRO,0
tanginang,NNC/CCP,1
/BUHAY,JJD,2
/ITOH,FW,0
/BWISET,FW,0
/BOBO,JJD,2
/PUTANGINA,NNC,1
/PUNYETA,NNC,1
/TWITTER,NNC,1
/AYAW,RBF,0
/PLAY,NNC,1
/VIDS,FW,0
/EDI,FW,0
/SHUTA,FW,0
/PAKSHET,RBD,0
/EX,FW,0
gumagamit,VBTR/VBAF,4
/FAMILY,FW,0
/CARD,FW,0
/HMP,FW,0
/SINO,PRQ,0
/KAMI,PRP,0
/DIBA,NNC,1
/SYEMPRE,FW,0
/BABALIK,VBTF,0
/PAGKATAPOS,RBW,0
/IWAN,VBOF,0
ilang,PRQ/CCP,0
/TAON,NNC,1
/DI,RBF,0
/IBABALIK,VBTF,0
nag,PRSP/CCP,0
/HIRAP,NNC,1
/KUPAL,NNC,1
/HUY,FW,0
/PARA,CCT,0
kayong,NNC/CCP,1
/TANGA,JJD,2
/SERYOSO,JJD,2
/TANGINA,NNC,1
/WALA,VBN,0
/NAGMUKHA,VBTR,4
/TULOY,JJD,2
/TANGA,NNC,1
/PAKYU,CCT,0
/HINDI,RBF,0
/NGA,RBI,0
/KASI,CCR,0
/PUCHA,JJD,2
/TEH,FW,0
/GAMIT,VBS,0
/GAMIT,VBS,0
/PEPE,VBOF,0
/NI,DTP,0
/GAGA,NNP,0
/LMAO,FW,0
/FORMAL,FW,0
/ATTIRE,FW,0
/DI,RBF,0
/BAGAY,NNC,1
/SAKIN,NNC,1
/MUKHA,NNC,1
akong,PRS/CCP,3
/TANGA,NNC,1
/PUTA,NNC,1
dalawang,JJN/CCP,0
/BUWAN,NNC,1
/PA,RBI,0
/KAILANGAN,VBS,0
/HUMAGILAP,VBAF,0
/PERA,NNC,1
/PUTA,NNC,1
/UBOS,NNC,1
/ATA,NNC,1
/LAMAN,NNC,1
/GCASH,NNC,1
/NETO,NNC,1
/AH,NNC,1
/TANGA,JJD,2
/KA,PRS,3
/PANSIN,NNC,1
/NGA,RBI,0
/PAKYU,JJD,2
/KA,PRS,3
/GUSTO,VBS,0
nalang,VBTS/CCP,0
/MAGING,VBW,0
/LOGO,NNC,1
/NIKE,NNC,1
/PUCHA,NNC,1
/TANGINA,RBW,0
/HANGGANG,RBW,0
/NGAYON,RBW,0
/ISIP,NNC,1
/BATA,JJD,2
/KA,PRS,3
/PARIN,VBOF,0
/TSK,FW,0
/TSK,FW,0
kawawang,PRI/CCP,0
/NILALANG,NNC,1
/NAGHINTAY,VBTS,0
/TANGA,JJD,2
/ULOL,JJD,2
/ULOL,RBR,0
/SMF,FW,0
/TSAKA,FW,0
/HINDI,RBF,0
/PAGIGING,VBTR,4
/BIAS,FW,0
/PERO,CCT,0
/SANA,VBS,0
/AYUSIN,VBOF,0
/JUDGE,FW,0
/PUNYETA,JJD,2
/SINO,PRQ,0
/YANG,PRO,0
/NAGSUSUNOG,VBTR,4
/WHISPER,FW,0
/PUTA,FW,0
/NORMAL,FW,0
bang,RBI/CCP,0
/NAKAKAKILITI,VBTR,4
/HALA,FW,0
/PAKSHET,FW,0
/PRETTY,FW,0
/NAIIYAK,VBTR,4
/AWIT,NNC,1
/NAIYAK,VBTS,0
nalang,VBTS/CCP,0
/GAGO,RBD,0
/HININTAY,VBTS,0
/PART,FW,0
/NIYA,PRS,3
/MATAPOS,VBW,0
ilang,PRQ/CCP,0
/LINGGO,NNC,1
/TAPOS,RBW,0
/SINEND,FW,0
/SAKIN,FW,0
/SINEND,FW,0
/KANIYA,PRSP,0
/SAGOT,NNC,1
/PARTICIPANT,NNC,1
/NI,DTP,0
/COPY,FW,0
/PASTE,FW,0
/NIYA,PRS,3
walang,VBN/CCP,0
/TELEPROMPTER,FW,0
/SASABIHIN,VBTF,0
niyang,PRS/CCP,3
/TANGA,NNC,1
/SANDALI,RBW,0
/NAWALA,VBTS,0
/ULOL,FW,0
/TAEKOOK,FW,0
/HINDI,RBF,0
/ALAM,VBS,0
/TAO,NNC,1
gumagamit,VBTR/VBAF,4
/PICTURES,FW,0
/IBA,PRI,0
/WALA,VBN,0
kayong,PRO/CCP,0
/PAGMUMUKHA,VBW,0
/HINDI,RBF,0
/NAHIYA,VBTS,0
/PAKSHET,NNC,1
/PUCHA,JJD,2
/MUNTIK,RBD,0
akong,PRS/CCP,3
atakihin,VBTS/VBOF,0
/PUSO,NNC,1
/NUNG,RBW,0
/NAGSEEN,VBTS,0
/MAAM,FW,0
/LOL,FW,0
/THANK,FW,0
/YOU,FW,0
/TANGINA,JJCC,0
/BAKIT,PRQ,0
/SUMPA,NNC,1
/ILABAS,VBOF,0
/NIYO,PRP,0
nalang,RBD/CCP,0
/NAGASTOS,VBTS,0
/NANAY,NNC,1
/NIYO,PRP,0
/ISA,PRI,0
ring,RBI/CCP,0
/ULOL,NNC,1
/RARA,NNC,1
/ULOL,NNC,1
/GAGO,RBD,0
/ANLAKAS,FW,0
/ATA,FW,0
/NUN,FW,0
/HINDI,RBF,0
/BINABAWI,VBTR,4
/HINDI,RBF,0
/TANGA,JJD,2
/KASALANAN,NNC,1
/GOOGLE,NNC,1
/KEEP,NNC,1
/YON,PRO,0
/AYAW,RBF,0
/SYNC,NNC,1
/UY,CCT,0
/HINDI,RBF,0
/AH,NNCA,0
/ULOL,RBR,0
/TARANTADO,NNC,1
/KA,PRS,3
/KALBO,NNC,1
/HINDI,RBF,0
/TARANTADO,NNC,1
/KUPAL,JJD,2
/NIYO,PRP,0
/MASYADO,JJCS,0
/PORKET,FW,0
/MALAKAS,JJD,2
/HINDI,RBF,0
/MASAGOT,VBW,0
/KASAMA,CCB,0
mong,PRS/CCP,3
/TANGA,JJD,2
/SINO,PRQ,0
nag,PRSP/CCP,0
/REPLICA,FW,0
/PICASSO,FW,0
/PAINTING,FW,0
/NAKAKAUBOS,VBTR,4
/PASENSYA,RBD,0
/TONG,RBD,0
/ESIGN,FW,0
/APP,FW,0
/GALING,RBL,0
/SCHOOL,FW,0
/AMPUTA,FW,0
sobrang,JJCS/CCP,0
/INIS,FW,0
/NAHAMPAS,FW,0
/CP,FW,0
/DI,RBF,0
/NAREREALIZE,VBTS,0
/NAKA,RBD,0
/SUOT,JJD,2
/PALA,NNC,1
/SINGSING,NNC,1
/PUTA,NNC,1
/BUTI,RBM,0
/DI,RBF,0
/NABASAG,VBTS,0
/KISS,FW,0
/MUNA,RBI,0
/PAKYU,NNC,1
/SYEMPRE,FW,0
/DI,RBF,0
/NAKAKALIMOT,VBTR,4
/TANGINA,RBW,0
/PA,RBI,0
/GGX,FW,0
/MAMAYA,RBW,0
/DUMATING,VBAF,0
/HA,NNCA,0
/MALILIGO,VBW,0
/PUNYETA,RBD,0
/TAGAL,JJD,2
/KASI,CCR,0
/PUTANGINA,JJCC,0
ngayong,RBW/CCP,0
/BIRTHDAY,JJD,2
/PA,RBI,0
/UMULAN,VBAF,0
/PUCHA,JJD,2
/AGNES,NNC,1
/PUNYETA,JJD,2
/DESERVE,FW,0
/DESERVE,FW,0
/MAMSH,FW,0
/PUTA,NNC,1
/SAAN,PRQ,0
/MALAKAS,JJD,2
/MALAKAS,RBD,0
/PURO,JJD,2
/FAKE,NNC,1
/NEWS,NNC,1
ibalita,VBTF/VBOF,0
puntong,NNC/CCP,1
/PAGSABI,NNC,1
/BAGAY,NNC,1
/TULAD,JJC,0
/SAKALIN,VBOF,0
/DIYAN,PRL,0
/SASAPAKIN,VBOF,0
/THE,FW,0
/LIKE,FW,0
/ARENT,FW,0
/EFFECTIVE,FW,0
/ANYMORE,FW,0
/KASI,CCR,0
/MASOKISTA,JJD,2
kayong,PRO/CCP,0
/LAHAT,PRI,0
/TANGINA,NNC,1
/PLASTIC,FW,0
/PAKYU,FW,0
/TANGINA,FW,0
/BOBO,FW,0
/FUCK,FW,0
kang,PRS/CCP,3
/SASABAY,RBD,0
/THOUGHTS,FW,0
/NGAYON,RBW,0
/PUNYETA,NNC,1
gumagawa,VBTR/VBAF,4
/ASSIGNMENTS,FW,0
/BUNGOL,FW,0
/MANIWALA,VBW,0
/TANGA,JJD,2
/MAHAL,JJD,2
/SEI,FW,0
/TARANTADO,JJD,2
/KA,PRS,3
/MINSAN,RBW,0
/PAKSHET,FW,0
/BADING,NNC,1
/OH,FW,0
/HINDI,RBF,0
/TARANTADO,JJD,2
/KA,PRS,3
/TANGINA,JJCC,0
laking,JJD/CCP,2
/KAHIHIYAN,NNC,1
/JOKE,FW,0
/LOVE,FW,0
/YOU,FW,0
/PARANG,CCT,0
/TANGA,JJD,2
/HARUTO,NNC,1
/DESERVE,FW,0
/SIS,FW,0
/MAYEN,FW,0
/TANGA,FW,0
/KA,PRS,3
/BOBO,JJD,2
/NITO,PRO,0
/OH,NNCA,0
/TANGA,JJD,2
/KA,PRS,3
/PAR,RBL,0
/LAKAS,NNC,1
/MAGAYA,VBW,0
/PINAG,VBRF,0
/ANTAY,FW,0
/PA,RBI,0
/SABAY,RBD,0
/LELEAVE,FW,0
/KA,PRS,3
/GAGO,NNC,1
/KA,PRS,3
/NARIRINDI,VBTR,4
/NAKO,RBD,0
/BWISET,FW,0
/GANTO,FW,0
/NAG,FW,0
/TRY,FW,0
/GCASH,FW,0
/NON,FW,0
/GCASH,FW,0
/USER,FW,0
/HM,FW,0
/MAUUTAK,FW,0
/HA,FW,0
/GAGO,RBD,0
/LORD,FW,0
/TEKA,NNC,1
/WHAT,FW,0
/THE,FW,0
/FUCK,FW,0
/PUTANGINA,FW,0
/NIYO,PRP,0
/GAGO,RBD,0
/TARANTADO,JJD,2
/PUNYETA,NNC,1
/HAYOP,NNC,1
/ANIMAL,NNC,1
/PUTANGINA,NNC,1
/PUTA,NNC,1
/INIIYAKAN,VBTR,4
/CONCERT,FW,0
/VIDEOS,FW,0
/BANGTAN,FW,0
/NGAYON,RBW,0
/MANAHIMIK,VBW,0
/KA,PRS,3
nalang,VBTS/CCP,0
/BWISET,NNC,1
/TAPOS,RBW,0
maliligayang,JJD/CCP,2
/ARAW,NNC,1
/NIYO,PRP,0
gunggong,VBAF/CCP,0
/WALA,VBN,0
/KA,PRS,3
/PWESTO,NNC,1
/TALO,NNC,1
/BOBO,NNC,1
/PUTANGINA,JJCC,0
/PATAHIMIKIN,VBW,0
itong,PRO/CCP,0
/POST,FW,0
/GAGO,NNC,1
/SAKIT,NNC,1
/PINAS,VBOF,0
/PA,RBI,0
/MERON,VBH,0
/BAKIT,PRQ,0
/WALA,VBN,0
/PA,RBI,0
/AKIN,PRSP,0
/GRABE,FW,0
/ULOL,FW,0
dalawang,JJN/CCP,0
/P,NNCA,0
/NGAYON,RBW,0
/GAGO,RBD,0
/BAKIT,PRQ,0
/INIT,NNC,1
/HANGIN,NNC,1
/FAN,NNC,1
/WALA,VBN,0
/NGA,RBI,0
/KASING,JJCC,0
/ALAM,VBS,0
/BOBO,JJD,2
/KA,PRS,3
/GABI,RBW,0
/GABI,RBW,0
/MAKAKARINIG,VBW,0
walang,VBN/CCP,0
sawang,NNC/CCP,1
/PAGALIT,JJD,2
/GALING,RBL,0
/INYO,PRSP,0
/DRAIN,FW,0
/DRAIN,FW,0
/ULOL,NNC,1
/INTROVERT,VBTS,0
ginawang,VBTS/CCP,0
/LEADER,FW,0
/PUCHA,FW,0
/NAG,FW,0
/JOJOKE,FW,0
/MUKHA,NNC,1
/NANAMAN,VBTS,0
akong,PRS/CCP,3
/ULOL,NNC,1
/KAKANGITI,NNC,1
/DAHIL,CCR,0
/SAYO,PRSP,0
/TAPOS,RBW,0
/MAGREREKLAMO,VBW,0
/KA,PRS,3
/KASI,CCR,0
/GUSTO,VBS,0
/MAWALA,VBW,0
/SAKIT,NNC,1
/GAGO,NNC,1
/KA,PRS,3
/PALA,NNC,1
/TARANTADO,JJD,2
/AMPUTA,FW,0
/BALIMBING,NNC,1
/LAKI,NNC,1
/NOO,NNC,1
/PERO,CCT,0
/TANGA,JJD,2
/PUTANGINA,NNC,1
kong,PRS/CCP,3
/NAKAKALIMUTAN,VBTR,4
/TARANTADO,NNC,1
/NGA,RBI,0
/PALA,NNC,1
/JEONGHAN,NNC,1
/NANAMAN,VBTS,0
/TANGINA,NNC,1
/PAKSHET,RBD,0
/SAKIT,NNC,1
/NIYO,PRP,0
/NAPANAGINIPAN,VBTS,0
/YUNJIN,FW,0
/MY,FW,0
/LOVE,FW,0
/PAKSHET,FW,0
/GANDA,NNC,1
/NAHULOG,VBTS,0
/PHONE,FW,0
/MUKHA,NNC,1
/TANGINA,NNC,1
/GAME,FW,0
/KASE,FW,0
/TARANTADO,FW,0
/KEYBOARD,FW,0
/GAGO,JJD,2
/PA,RBI,0
/TAS,NNCA,0
/PINASA,VBOF,0
/NUNG,RBW,0
/JUNE,NNP,0
/LOKO,NNC,1
/KASI,CCR,0
/BOBO,JJD,2
/PANGULO,NNC,1
/NGAYON,RBW,0
/BIDEN,NNC,1
/TAPOS,RBW,0
/IBA,PRI,0
/MALAYO,JJD,2
/SAYO,PRSP,0
biglang,RBD/CCP,0
/BUBUSINA,RBD,0
/MALAKAS,RBD,0
/TANGA,RBD,0
/GAGO,NNC,1
/NAG,VBTS,0
/STUPID,FW,0
/REASON,FW,0
/PA,RBI,0
/KANIYA,PRSP,0
/PUTA,NNC,1
/SAKIT,NNC,1
/KANIYA,PRSP,0
/NOON,RBW,0
/TAPOS,RBW,0
/HININTAY,VBTS,0
/PA,RBI,0
/NIYA,PRS,3
/REPLY,FW,0
/GAGO,FW,0
/AMPUTA,FW,0
/ATLEAST,FW,0
/HOTDOG,FW,0
/MASARAP,JJD,2
/PUTA,NNC,1
/NGA,RBI,0
/ASIM,NNC,1
/PA,RBI,0
/KUPAL,NNC,1
/KA,PRS,3
/HINDI,RBF,0
/NARARAPAT,VBTR,4
/ATE,NNC,1
/ZEINAB,NNC,1
/AT,CCA,0
/BABY,NNC,1
/BIGA,NNC,1
lalaking,NNC/CCP,1
/KATULAD,JJC,0
/MAGASCEND,VBAF,0
/KAPAG,CCR,0
/NATAPOS,VBTS,0
natitirang,VBTR/CCP,4
/QUESTS,FW,0
/INAZUMA,FW,0
/KASO,CCR,0
/TINATAMAD,VBTR,4
/PA,RBI,0
/PUCHA,NNC,1
talagang,RBT/CCP,0
/TARANTADO,JJD,2
/VAN,NNC,1
/PATI,CCA,0
/SYA,PRS,3
/NAKIKIDEDE,VBTR,4
/KLIO,NNC,1
/ULOL,RBR,0
/NAGKARON,VBTS,0
/ABUNJING,FW,0
/ABUNJING,FW,0
/WHO,FW,0
/U,NNCA,0
/KA,PRS,3
/SAKIN,NNC,1
/BAKIT,PRQ,0
/KA,PRS,3
/GAGO,NNC,1
/GANDA,NNC,1
/NI,DTP,0
/NAYEON,NNP,0
/PUTANGINA,NNC,1
/DAMI,NNC,1
/NAGAGAWA,VBTR,4
/PERA,NNC,1
/TANGINA,JJD,2
/PAGAWA,NNC,1
/MUKHA,NNC,1
/PARA,CCT,0
/DI,RBF,0
/NAKAKAHIYA,VBTR,4
/SAYO,PRSP,0
/MAGCHEAT,VBAF,0
kang,PRS/CCP,3
/KUPAL,NNC,1
/KA,PRS,3
/BAGAY,NNC,1
/KASAMA,CCB,0
/BAYARAN,NNC,1
/ULOL,RBR,0
/DI,RBF,0
/KA,PRS,3
/MAREACH,NNC,1
/HIRAP,JJD,2
/MAGPA,VBAF,0
/RANK,FW,0
/UP,FW,0
/NAKAKA,VBTS,0
/ULOL,NNC,1
/TANGINA,RBD,0
/PINAGTULUNGAN,VBRF,0
/NIYO,PRP,0
/PA,RBI,0
/MAGJOWA,VBW,0
/HA,NNCA,0
/PAKYU,NNC,1
/GAGAWA,VBTF,0
/REVIEWER,FW,0
/FOR,FW,0
/ELS,FW,0
/PUTA,FW,0
/WALA,VBN,0
/PA,RBI,0
/KALAHATI,PRI,0
/LESSON,NNC,1
/PAGIGING,VBTR,4
/PROCAZTINATOR,FW,0
/PA,RBI,0
lumalabas,VBTR/VBAF,4
/ULIT,RBW,0
/TANGINA,VBTF,0
/BACK,FW,0
/OUT,FW,0
/PALUWAGAN,FW,0
/GAGAWIN,VBTF,0
/MAWALAN,VBW,0
/COMMUNICATION,FW,0
/INYO,PRSP,0
/PAKSHET,FW,0
/GAGWAPO,FW,0
/TANGINA,FW,0
/BOBO,FW,0
/BAKIT,PRQ,0
/KASI,CCR,0
birthday,JJCN/LM,0
/KAIBIGAN,NNC,1
/NILAGAY,VBOF,0
/DUN,PRL,0
/MERON,VBH,0
akong,PRS/CCP,3
/PLOT,FW,0
/AU,FW,0
kong,PRS/CCP,3
/HAJEONGWOO,JJD,2
/PERO,CCT,0
/DI,RBF,0
/MARUNONG,JJD,2
/PROMPT,FW,0
/PUCHA,FW,0
/MAN,FW,0
/TAWAG,VBS,0
/INTRO,VBOF,0
/CHU,FW,0
/CHU,FW,0
/BILYON,NNC,1
/NAKO,RBD,0
/MAPAGPANGGAP,VBW,0
/NAPAKA,JJCS,0
/SINUNGALING,JJD,2
/PA,RBI,0
/PALIBHASA,RBL,0
/PRESIDENTE,NNC,1
/HALAL,NNC,1
/VCM,FW,0
/KUPAL,FW,0
/JAMES,FW,0
/NATAPOS,VBTS,0
/DAYS,FW,0
/AT,CCA,0
/INIYAKAN,VBTS,0
/PAKSHET,NNC,1
/DI,RBF,0
/PARANG,CCT,0
asong,JJD/CCP,2
/ULOL,NNC,1
/BIGLA,NNC,1
/MANANAKMAL,NNC,1
/TARANTADO,JJD,2
/HINDI,RBF,0
/BINASA,VBOF,0
/NOTES,FW,0
/AT,CCA,0
/SAKA,CCA,0
/TAGS,NNC,1
/PICKAW,FW,0
/ASIM,FW,0
/BALIW,FW,0
/PAKYU,FW,0
/PURO,RBT,0
/LOUISSE,FW,0
/NANAMAN,FW,0
/NARIRINIG,VBTR,4
/PAMAMAHAY,NNC,1
/TO,FW,0
/PUTANGINA,FW,0
/PARANG,CCT,0
/ANAK,NNC,1
magdrodrop,VBTF/VBAF,0
/HALA,NNC,1
/PAKSHET,NNC,1
/PUCHA,JJD,2
/KA,PRS,3
/KAPATID,NNC,1
/NABALIK,VBTS,0
/ACADEMIC,FW,0
/STRESS,FW,0
/PHASE,FW,0
/DAHIL,CCR,0
/SAYO,PRSP,0
/TANGINA,VBTS,0
/NIYO,PRP,0
/BOBO,JJD,2
walang,VBN/CCP,0
/MAWAWALA,VBTF,0
/IGGIVE,FW,0
/UP,FW,0
/NGA,RBI,0
/SCHOLARSHIP,NNC,1
/PAKYU,FW,0
/SHOPPE,FW,0
/BIRTHDAY,FW,0
/NIYA,PRS,3
/BUKAS,RBW,0
/PLEASE,NNC,1
/ULOL,JJD,2
/ULOL,NNC,1
/GAGO,RBD,0
/KA,PRS,3
/KAILANMAN,RBW,0
/HINDI,RBF,0
pinagpapala,VBTR/VBRF,4
ganyang,PRC/CCP,0
/URI,NNC,1
/TAO,NNC,1
/WAIT,RBF,0
/KA,PRS,3
/KARMA,NNC,1
/WALA,VBN,0
akong,PRS/CCP,3
/MACAPTION,FW,0
/PAKSHET,FW,0
gabing,RBW/CCP,0
/GABI,RBW,0
/NATAGPUAN,VBTS,0
/NANAMAN,FW,0
/BOANG,FW,0
/WACKY,FW,0
/TARANTADO,JJD,2
/KA,PRS,3
/BEH,NNC,1
/IYAK,NNC,1
/AH,NNCA,0
/BAKIT,PRQ,0
ganyan,PRC/CCP,0
/OO,RBT,0
/PALA,NNC,1
/NOH,FW,0
/BOBO,FW,0
/PART,FW,0
/TANGINA,FW,0
/GABI,RBW,0
/NANAMAN,VBTS,0
/MAGWAWALA,VBTF,0
/PARANG,CCT,0
/NILOLOKO,VBTS,0
nalang,VBTS/CCP,0
/ATA,NNCA,0
/AH,NNCA,0
/KAIRITA,JJD,2
/LAHAT,PRI,0
/HINDI,RBF,0
nakapagbreakdown,RBD/CCP,0
/MAAYOS,JJD,2
/TANGINA,NNC,1
/PUCHA,JJD,2
/DAMI,NNC,1
/DAMI,NNC,1
/NAPANAGINIPAN,VBTS,0
/TAPOS,RBW,0
/MINS,FW,0
palang,PRQ/CCP,0
/PALA,NNC,1
akong,PRS/CCP,3
/NATUTULOG,VBTR,4
taenang,NNC/CCP,1
/BODY,FW,0
/CLOCK,FW,0
/TO,FW,0
/GAGO,RBD,0
/LALAKI,VBTF,0
/NAMATOK,VBTS,0
/SAKIN,NNC,1
/NUNG,RBW,0
/CLASS,FW,0
/PICTURE,FW,0
/DI,RBF,0
/MAN,RBI,0
nag,PRSP/CCP,0
/SORRY,NNC,1
/BWISET,FW,0
/ARAW,RBW,0
/TOH,FW,0
/LAHAT,PRI,0
/KAMALASAN,NNC,1
/YARI,VBS,0
/SAKIN,VBOF,0
/PUNYETA,RBD,0
/MUNTIK,RBD,0
/PA,RBI,0
/MABANGGA,VBW,0
/TANGINA,JJCC,0
/SAKIT,NNC,1
/NGIPIN,NNC,1
/ANAK,NNC,1
/PUCHA,NNC,1
/TANGA,JJD,2
/HINDI,RBF,0
/MAUUBOS,VBTF,0
itong,PRO/CCP,0
/TEN,FW,0
/KILOS,NNC,1
/FRESH,FW,0
/FROM,FW,0
/BICOL,NNC,1
/TANGINA,FW,0
/AYAW,RBF,0
/ARAL,NNC,1
/BAKIT,PRQ,0
/GANUN,PRC,0
/TARANTADO,NNC,1
/NAKAILANG,VBTS,0
/REMIX,FW,0
/NIYAN,PRO,0
/PUCHA,NNC,1
/NASPOIL,VBTS,0
/GREYS,FW,0
/ANATOMY,FW,0
/HA,FW,0
/BWISET,FW,0
/CUTE,FW,0
