word,pos_tag,cluster
/NIYA,PRS,2
/INI,FW,0
/NAHILING,FW,0
/BOBOY,FW,0
/HAEN,FW,0
/KA,PRS,2
/BOBOY,NNC,1
/NAGULI,VBTS,4
/NIN,FW,0
/SOLO,FW,0
/BELA,FW,0
/NAGHIHIBI,VBTR,2
/ASIN,NNC,1
/TAKOT,NNC,1
/PIGISTORYA,NNC,1
/SAIYANG,NNC,1
magurang,VBW/CCP,2
/AN,DTC,2
/NAGYARI,VBTR,2
/NAGBALIK,VBTS,4
/SINDA,FW,0
/HARONG,FW,0
/KAN,FW,0
/REYNA,NNC,1
/PERO,CCT,2
/DAI,FW,0
/NINDA,FW,0
/INI,FW,0
/NAHILING,FW,0
/PA,RBI,3
/NIN,FW,0
/HULI,RBW,2
sobrang,JJCS/CCP,2
/KAMUNDUAN,NNC,1
/NI,DTP,2
/BELA,FW,0
/PAGKAWARA,NNC,1
/NI,DTP,2
/BOBOY,FW,0
/NAGTANOM,FW,0
/NIN,FW,0
/NAGTANOM,FW,0
/NIN,FW,0
/PUON,FW,0
/KAN,NNC,1
/KAHOY,NNC,1
/GULAY,NNC,1
/ASIN,NNC,1
/MASETAS,JJD,2
/NAGBUBURAK,VBTR,2
saindang,VBOF/CCP,4
/HARDEN,NNC,1
/DAI,FW,0
/NAWARAAN,FW,0
/NIN,FW,0
/PAGASA,NNC,1
nasarong,VBTS/CCP,4
/ALDAW,NNC,1
/MABALIK,VBW,2
/AN,DTC,2
/SOLO,FW,0
niyang,PRS/CCP,2
tugang,NNC/CCP,1
/BOBOY,NNC,1
/POON,FW,0
/KAITO,FW,0
/KADAKOL,FW,0
/NAGTUTUGDON,VBTR,2
kalibangbang,JJD/CCP,2
/ASIN,NNC,1
/BUBUYOG,NNC,1
/TANOM,NNC,1
/NI,DTP,2
/BELA,NNC,1
/MAOGMA,VBW,2
siyang,PRS/CCP,2
/MAHILING,VBW,2
/AN,DTC,2
/INI,FW,0
/TA,FW,0
/SARO,FW,0
/NAGTUTUGDON,FW,0
/DIGDI,FW,0
/IYO,PRSP,2
/AN,DTC,2
saiyang,NNC/CCP,1
tugang,NNC/CCP,1
/BOBOY,NNC,1
/AN,DTC,2
/TNGA,FW,0
/SAKA,CCA,2
/AN,DTC,2
/TINAPAY,NNC,1
/IGWA,FW,0
/NIN,FW,0
sarong,NNC/CCP,1
/PAMILYA,NNC,1
/NIN,FW,0
/TNGA,FW,0
sarong,NNC/CCP,1
/ALDAW,FW,0
/IGWA,FW,0
/NIN,FW,0
/AKI,FW,0
/NAGBIBISIKLETA,FW,0
/INAPON,FW,0
/NYA,PRS,2
/AN,DTC,2
sobrang,JJCS/CCP,2
/TINAPAY,NNC,1
/IGWA,FW,0
/NIN,FW,0
sarong,NNC/CCP,1
/TNGA,JJD,2
/SAKA,CCA,2
kapidasong,JJD/CCP,2
/TINAPAY,NNC,1
/DALAN,NNC,1
/HILINGA,FW,0
/KUN,FW,0
/PNONG,FW,0
/PIRIT,FW,0
binubutong,VBOF/CCP,4
/KAN,NNC,1
/MAISOG,VBW,2
/TNGA,NNCA,2
/AN,DTC,2
/TINAPAY,NNC,1
/BINUTONG,VBTR,2
/NYA,PRS,2
binutong,VBOF/CCP,4
/ALAGAD,NNC,1
/MAYONG,VBW,2
/NANGYARI,VBTS,4
/DAI,NNC,1
/SYA,PRS,2
/NAWARAN,VBTS,4
/NIN,FW,0
/PAGLOM,NNC,1
/NAGHAGAD,VBTS,4
/SYA,PRS,2
/NIN,FW,0
tabang,JJD/CCP,2
saiyang,NNC/CCP,1
/KATUOD,NNC,1
mantang,VBW/CCP,2
/NAGAARAWITAN,VBTR,2
/BILOG,NNC,1
/ALDAW,CCT,2
nindang,NNC/CCP,1
/TINUTULOD,VBTR,2
/DANGAN,NNC,1
/HINIHILA,VBOF,4
/AN,DTC,2
/KARITON,NNC,1
/NAABOT,VBTS,4
/MAN,RBI,3
/GIRARAY,RBD,2
ninda,VBTS/VBOF,4
/AN,DTC,2
/BURUBUKLOD,NNC,1
/ILUWAS,JJD,2
/TINAPAY,NNC,1
/PARA,CCT,2
/GABOS,VBOF,4
/AN,DTC,2
kan,PRSP/CCP,2
inang,NNC/CCP,1
/TNGA,NNC,1
/BINARANGA,VBTR,2
/DANGAN,JJD,2
/PINAGSARAMAAN,VBRF,2
/NINDA,FW,0
/INI,FW,0
/BILANG,CCT,2
/PAMANGGIHAN,NNC,1
/AN,DTC,2
/BUBUYOG,NNC,1
/ASIN,NNC,1
/AN,DTC,2
/ELEPANTE,NNC,1
/NAWAWARA,VBTR,2
/KAN,RBW,2
/SADAY,NNC,1
/BUBUYOG,NNC,1
/DAI,RBD,2
/MAHANAP,VBW,2
sakung,PRO/CCP,2
harong,NNC/CCP,1
/PWDE,FW,0
/BA,FW,0
/MATABANGAN,FW,0
/MR,FW,0
/ELEPANTE,NNC,1
/SALAG,CCR,2
/BA,RBI,3
saimong,NNC/CCP,1
harong,NNC/CCP,1
/SADAY,JJD,2
/BUBUYOG,NNC,1
/AN,DTC,2
/ELEPANTE,NNC,1
/NAGHAPOT,VBTS,4
/BAKO,FW,0
/KURAHAW,FW,0
/KAN,FW,0
/SADAY,FW,0
/BUBUYOG,FW,0
/HARONG,FW,0
/IYAN,PRO,2
kang,PRS/CCP,2
/BAYONG,NNC,1
/KWEBA,NNC,1
/BA,RBI,3
saimung,PRO/CCP,2
harong,NNC/CCP,1
/HAPOT,JJD,2
kang,PRS/CCP,2
/ELEPANTE,NNC,1
/BAKO,NNC,1
harong,NNC/CCP,1
/IYAN,PRO,2
kang,PRS/CCP,2
/PANIKI,NNC,1
/PUKYUTAN,NNC,1
/BA,RBI,3
saimong,JJD/CCP,2
harong,NNC/CCP,1
/SADAY,NNC,1
/BUBUYOG,NNC,1
/IYO,PRSP,2
maogmang,JJD/CCP,2
/KAN,NNC,1
/SADAY,NNC,1
/BUBUYOG,NNC,1
harong,NNC/CCP,1
/IYAN,PRO,2
/ULOD,FW,0
/HARANI,FW,0
/BITIS,FW,0
/NI,DTP,2
/TOTO,FW,0
/SIRAM,FW,0
/TINUKA,VBTS,4
/NI,DTP,2
/TATA,NNP,2
/AN,DTC,2
/BULATE,NNC,1
/INISIP,VBTS,4
/NI,DTP,2
/TOTO,NNP,2
/INOT,FW,0
/NYA,PRS,2
/INING,NNC,1
nahiling,VBTS/CCP,4
habong,JJD/CCP,2
/BUTSAN,NNC,1
/NI,DTP,2
/TOTO,NNP,2
/AN,DTC,2
/ULOD,NNC,1
/IHAHAPOT,VBTF,2
/NINDA,FW,0
/KI,FW,0
/INAY,FW,0
/MANOK,FW,0
/KUN,FW,0
/KIISAY,FW,0
/DAPAT,VBS,2
/MAPADUMAN,VBW,2
/AN,DTC,2
/ULOD,NNC,1
/ABAA,FW,0
/SARO,FW,0
/SAINDA,FW,0
/AN,DTC,2
/DAPAT,VBS,2
/MABIRIK,VBW,2
/SIISAY,NNC,1
/PNO,NNC,1
/SYA,PRS,2
/MAKAKASAKAT,VBW,2
/ITAAS,VBOF,4
habong,JJD/CCP,2
/BUTASAN,NNC,1
/NI,DTP,2
/TOTO,NNP,2
/AN,DTC,2
/ULOD,NNC,1
/HABO,JJD,2
/MAN,RBI,3
butasan,VBTS/VBOF,4
/NI,DTP,2
/TATA,NNC,1
/NAGTINULUDAN,VBTR,2
/NAGBURUTUNGAN,VBTS,4
/NAKAHAWAS,RBD,2
/SINDA,NNC,1
/NAGSAKAT,VBTS,4
/TATA,RBD,2
/IBABAW,JJD,2
/KAN,NNC,1
/GAMOT,NNC,1
/NIN,FW,0
/KAHOY,NNC,1
/AN,DTC,2
/ULOD,JJD,2
/NAPUTOL,VBTS,4
/NABANGA,VBTS,4
/DUWA,NNC,1
/INAY,RBR,2
/NAKAKUA,VBTS,4
/KAMI,PRP,2
/NIN,FW,0
/ULOD,FW,0
maogmang,JJD/CCP,2
/MAGDANGOG,NNC,1
/PARA,CCT,2
/MAKANUOD,VBW,2
/AN,DTC,2
/LALAKI,NNC,1
/ASIN,NNC,1
/BABAE,NNC,1
parehong,JJC/CCP,2
/HUBA,FW,0
/ALAGAD,NNC,1
/DAI,CCT,2
/SINDA,FW,0
/NASOPOG,FW,0
nahiling,VBTS/CCP,4
/KAN,RBW,2
/BABAE,NNC,1
/MAGAYON,VBW,2
/AN,DTC,2
/KAHOY,NNC,1
/ASIN,NNC,1
/GARO,RBM,2
/MASIRAM,VBW,2
/PAGKAKANON,VBW,2
/AN,DTC,2
/BUNGA,NNC,1
/KAINI,FW,0
/PATIN,FW,0
/NAISIP,VBTS,4
/NIYA,PRS,2
/AN,DTC,2
/KAHOY,NNC,1
/MAKAKATAO,VBW,2
/NIN,FW,0
/KADONONGAN,NNC,1
/KAYA,CCR,2
/KUMINUA,VBAF,2
kan,PRSP/CCP,2
/BUNGA,NNC,1
/DANGAN,NNC,1
/KUMINAKAN,NNC,1
/DANGAN,NNC,1
/TINAWAN,VBOF,4
/MAN,RBI,3
/NIYA,PRS,2
/AN,DTC,2
saiyang,JJD/CCP,2
/AGOM,FW,0
/ASIN,NNC,1
kuminakan,VBTR/VBAF,2
/MAN,RBI,3
/INI,FW,0
/DANGAN,CCB,2
/TINAWAN,VBOF,4
/MAN,RBI,3
/NIYA,PRS,2
/AN,DTC,2
saiyang,JJD/CCP,2
/AGOM,FW,0
/ASIN,NNC,1
kuminakan,VBTR/VBAF,2
/MAN,RBI,3
/INI,FW,0
/NADANGOG,VBTR,2
/TAKA,FW,0
/TATAMNAN,FW,0
/NATAKOT,VBTS,4
/KAYA,CCR,2
/NAGTAGO,VBTS,4
/HULI,RBW,2
/TA,NNC,1
/HUBA,NNC,1
/TANO,FW,0
/TA,FW,0
/GINIBO,FW,0
/INI,FW,0
/DINAYA,VBTS,4
/KAN,RBW,2
/HALAS,NNC,1
/KAYA,CCR,2
/NAGKAKAN,VBTR,2
/DADAGDAGAN,VBTF,2
/AN,DTC,2
/KULOG,NNC,1
/TITIOSON,NNC,1
/SAIMONG,NNC,1
/PAGBADOS,NNC,1
/ASIN,NNC,1
/PAGAKI,NNC,1
/ALAGAD,NNC,1
/DAI,NNC,1
/MAWAWARA,VBW,2
/AN,DTC,2
saimong,JJD/CCP,2
/PAGMAWOT,NNC,1
/PARA,CCT,2
saimong,JJD/CCP,2
/AGOM,FW,0
/ASIN,NNC,1
/AN,DTC,2
saimong,JJD/CCP,2
/PAGKUKUYOGON,NNC,1
/HULI,RBW,2
/TA,CDB,2
/DINANGOG,VBOF,4
/AN,DTC,2
saimong,JJD/CCP,2
/AGOM,FW,0
/ASIN,NNC,1
/NAGKAKAN,VBTS,4
/KA,PRS,2
kan,PRSP/CCP,2
/BUNGA,NNC,1
/DAI,CCT,2
/SAIMO,NNC,1
/IPINAPAKAKAN,VBTR,2
/ISINUSUMPA,VBTR,2
/AN,DTC,2
/DAGA,NNC,1
/HULI,RBW,2
/SAIMO,NNC,1
/KAIPUHAN,CCB,2
maglapigot,VBTF/VBAF,2
/KA,PRS,2
/PAGTRABAHO,NNC,1
/BILOG,JJD,2
mong,PRS/CCP,2
/BUHAY,NNC,1
tanganing,VBOF/CCP,4
magkaigwa,VBAF/CCP,2
/KA,PRS,2
/NIN,FW,0
/PAGKAKAN,NNC,1
/MATALUBO,JJD,2
/DAGA,NNC,1
/AN,DTC,2
/DOOT,NNC,1
/SAKA,CCA,2
/TONOK,NNC,1
/ASIN,NNC,1
/MAPIPIRITAN,VBW,2
kang,PRS/CCP,2
/MAGKAKAN,VBW,2
/NIN,FW,0
/TINANOM,FW,0
/KADLAGAN,NNC,1
/NGUNYAN,VBTS,4
/AROG,FW,0
/SATUYA,FW,0
/AN,DTC,2
/TAWO,NNC,1
/ARAM,NNC,1
/NIYA,PRS,2
/AN,DTC,2
marahay,PRI/CCP,2
/ASIN,NNC,1
/AN,DTC,2
/MARAOT,FW,0
/KAIPUHAN,FW,0
/DAI,FW,0
/MAKAKAKAN,VBTF,2
kan,PRSP/CCP,2
/BUNGA,NNC,1
/KAN,RBW,2
/KAHOY,NNC,1
/NAGTATAO,VBTR,2
/NIN,FW,0
/BUHAY,NNC,1
/ASIN,NNC,1
/MABUHAY,VBW,2
/SAGKOD,RBW,2
/LAMANG,RBI,3
/KUN,FW,0
/MAGTANOM,FW,0
/KA,PRS,2
/MAYO,JJD,2
kang,PRS/CCP,2
/AANIHON,VBTF,2
/IKA,JJN,2
/MAGIGIN,VBTF,2
sarong,NNC/CCP,1
/PARADULAG,JJD,2
/ASIN,NNC,1
sarong,NNC/CCP,1
/LAGALAG,JJD,2
/KINABAN,VBOF,4
/PAPARAON,RBW,2
/INING,NNC,1
/TAWO,CCB,2
sakong,JJD/CCP,2
linalang,NNC/CCP,1
/ASIN,NNC,1
/AN,DTC,2
/HAYOP,NNC,1
/PATIN,JJD,2
/AN,DTC,2
/GAMGAM,FW,0
/HULI,RBW,2
/TA,NNCA,2
/NAGBABASOL,VBTR,2
/KUN,FW,0
/TADAW,FW,0
/TA,FW,0
/GINIBO,FW,0
/PA,RBI,3
/SINDA,NNC,1
/NAGPADAGOS,VBTS,4
/PAGIBABA,VBW,2
/AN,DTC,2
/TUBIG,NNC,1
/KAYA,CCR,2
/ENOT,FW,0
/ALDAW,FW,0
/KAN,FW,0
ikasampolong,JJN/CCP,2
/BULAN,NNC,1
nahiling,VBTS/CCP,4
/AN,DTC,2
/ALITOKTOK,NNC,1
/KAN,RBW,2
/KABUKIDAN,NNC,1
pagkabanggi,RBD/CCP,2
/NAGBALIK,VBTS,4
/SAIYA,NNC,1
/AN,DTC,2
/SALAMPATI,NNC,1
/DARANG,CCT,2
bagong,JJD/CCP,2
/DAHON,NNC,1
/NIN,FW,0
/OLIBA,FW,0
saiyang,NNC/CCP,1
/TUKA,NNC,1
/ILUWAS,VBOF,4
/MAN,RBI,3
/NINDO,RBM,2
/AN,DTC,2
/GAMGAM,NNC,1
/ASIN,NNC,1
/HAYOP,NNC,1
/TANGANING,JJD,2
/MAGDAKUL,RBW,2
/DANGAN,NNC,1
/MAGLAKOP,VBAF,2
/SINDA,JJN,2
/BILOG,JJD,2
/DAGA,NNC,1
/DANGAN,CCB,2
grupogrupong,NNC/CCP,1
/NAGRULUWAS,VBTR,2
/MAN,RBI,3
/ARKA,NNCA,2
/AN,DTC,2
/GABOS,NNC,1
/HAYOP,NNC,1
/ASIN,NNC,1
/GAMGAM,FW,0
/SOSOG,FW,0
/MANLAENLAEN,FW,0
/KLASE,NNC,1
/NINDA,NNC,1
/SAGKOD,NNC,1
/YAON,RBW,2
/PA,RBI,3
/AN,DTC,2
/KINABAN,FW,0
/MAGKAKAIGWA,FW,0
/NIN,FW,0
/PANAHON,NNC,1
/NIN,FW,0
/PAGTANOM,FW,0
/ASIN,NNC,1
/PAGANI,NNC,1
/NIN,FW,0
/LIPOT,FW,0
/ASIN,NNC,1
/INIT,NNC,1
/NIN,FW,0
/TIGINIT,FW,0
/ASIN,NNC,1
/TIGURAN,VBOF,4
/NIN,FW,0
/ALDAW,FW,0
/ASIN,NNC,1
/BANGGI,NNC,1
/ITATAO,VBTF,2
/SAINDO,NNC,1
/BILANG,CCT,2
/KAKANON,VBTF,2
/AN,DTC,2
lambang,JJD/CCP,2
linalang,NNC/CCP,1
/BUHAY,NNC,1
/KAIBA,JJD,2
/AN,DTC,2
berdeng,JJD/CCP,2
/TINANOM,FW,0
/ITINATAO,FW,0
/SAINDO,FW,0
/AN,DTC,2
/GABOS,NNC,1
/NAGTUTUBOD,VBTR,2
/KA,PRS,2
/BAYA,PRS,2
tawong,NNC/CCP,1
/LIPOD,NNC,1
/KAYA,CCR,2
daeng,NNC/CCP,1
nahihiling,VBTR/CCP,2
/KAN,NNC,1
/SATONG,NNC,1
/MATA,NNC,1
/MALA,JJD,2
igwa,JJN/CCP,2
daang,NNC/CCP,1
/NAHIHILING,VBTR,2
/HIGOD,NNC,1
/UGARING,FW,0
/DAI,FW,0
/MAN,FW,0
akong,PRS/CCP,2
/NAKAKASABATAN,VBTR,2
/NAGTUTUBOD,VBTR,2
/KA,PRS,2
/BAYA,PRS,2
/ISTORYA,NNC,1
/KAN,RBW,2
/IBA,PRI,2
/MANUNGOD,FW,0
/KAPRE,FW,0
/ASWANG,FW,0
/TIKBALANG,NNC,1
/MAKANGALAS,VBW,2
/MAN,RBI,3
/AN,DTC,2
/BAGAY,NNC,1
/AN,DTC,2
/TUNAY,RBT,2
/AN,DTC,2
/UTIKUTIK,NNC,1
/MAN,RBI,3
/PERO,CCT,2
/MATUBOD,VBW,2
/KA,PRS,2
/SABIHON,VBOF,4
/UNING,FW,0
/TIGTATAGO,FW,0
/BAKO,VBS,2
/INI,FW,0
/HUNAHUNA,FW,0
/LALO,JJCC,2
/BAKO,RBM,2
/INI,FW,0
/KURUKARWAR,FW,0
ipapahiling,VBTR/CCP,2
/IMO,RBD,2
/AN,DTC,2
sakong,JJD/CCP,2
/NAMAMATI,VBTR,2
/PAG,CCR,2
/MAHILING,FW,0
/MAGTUBOD,FW,0
/KA,PRS,2
/DAI,FW,0
/NAKAHIRO,VBTS,4
/KAN,CCB,2
nag,PRSP/CCP,2
/TABITABI,NNC,1
/KAYA,CCR,2
/NAIGO,VBTS,4
/KAN,RBW,2
nahiling,VBTS/CCP,4
takang,NNC/CCP,1
/BIYO,NNC,1
/MAS,JJCC,2
/KAYA,CCR,2
/MAKAHILING,VBW,2
/NING,FW,0
/MALIGNO,NNC,1
/KAYSA,JJC,2
/MAHILING,JJD,2
kang,PRS/CCP,2
/KAIBA,PRI,2
kang,PRS/CCP,2
/IBA,PRI,2
/MARI,RBM,2
pinagluto,VBTR/VBRF,2
/TA,NNCA,2
/KA,PRS,2
igwang,VBOF/CCP,4
/LAING,FW,0
/SILING,FW,0
/LABYU,FW,0
/LILIBUTON,FW,0
/NIYATONG,FW,0
/DUWA,FW,0
/AN,DTC,2
/KABIKOLAN,NNC,1
/GARO,RBM,2
/KA,PRS,2
/MAYON,NNC,1
/MAGAYON,VBW,2
daing,JJD/CCP,2
ibang,PRI/CCP,2
/MUMUYAHON,FW,0
/KUNDI,CCT,2
/IKA,JJN,2
/SAGKOD,CCB,2
/PA,RBI,3
/MAN,RBI,3
/KITA,NNC,1
maggurang,VBW/CCP,2
daing,JJD/CCP,2
ibang,PRI/CCP,2
/PAPADABAON,VBTF,2
/PA,RBI,3
/KUNDI,CCT,2
/IKA,JJN,2
/KUMUSTA,VBAF,2
/PAHINGALO,RBD,2
/MARABASON,JJD,2
/KITA,NNC,1
/BINAKALAN,VBTR,2
/TA,JJN,2
kang,PRS/CCP,2
/PILI,JJD,2
/NUT,FW,0
/ASIN,NNC,1
/NAPAUGMA,VBTS,4
/TA,NNC,1
kang,PRS/CCP,2
/MARAY,NNC,1
/INI,FW,0
/PA,FW,0
/LAN,FW,0
/NGUNYAN,FW,0
/AN,DTC,2
/KAYA,CCR,2
kong,PRS/CCP,2
/GIBUHON,NNC,1
/PANO,RBQ,2
/PA,RBI,3
/KAYA,CCR,2
/KUN,NNC,1
/SABIHON,NNC,1
/DAI,FW,0
/TAKA,FW,0
/MAN,FW,0
/WAWARAON,FW,0
/TA,NNCA,2
/DAI,FW,0
/IMONG,FW,0
/MABAYA,NNC,1
/SABAY,RBD,2
niyatong,RBD/CCP,2
/HAHAMPANGON,VBTF,2
/AN,DTC,2
nakaabang,VBTS/CCP,4
/PILIGRO,NNC,1
/DULAGAN,VBTF,2
/TA,NNCA,2
/AN,DTC,2
/MARIBUKON,FW,0
/KINABAN,FW,0
/DAWA,FW,0
/ABUTON,FW,0
/PA,RBI,3
/KITA,NNC,1
/NIN,FW,0
/KADIPISILAN,NNC,1
/DAI,FW,0
/NANGGAD,RBD,2
/IKA,JJN,2
/BUBUTASAN,NNC,1
/PWEDE,VBS,2
/NGANI,FW,0
/INI,FW,0
/LALAYUGON,FW,0
/TUNGAG,FW,0
/TUNGAGON,FW,0
/PA,RBI,3
/MAN,RBI,3
/INI,FW,0
/KUYA,NNC,1
/LAPA,NNC,1
/KAUYAM,NNC,1
/NAZALLYY,VBTS,4
/GT,FW,0
/MATARAY,JJD,2
/GT,NNCA,2
/NAPANSIN,VBTS,4
/AGAD,RBW,2
/CHEEKS,FW,0
/GT,FW,0
/ARTEHON,FW,0
/GT,FW,0
/TUNGAGTUNGAGON,FW,0
/HAHAHA,FW,0
/TIAN,FW,0
/AMO,FW,0
/KADANGAGAN,FW,0
/BWAY,FW,0
/NINANYA,FW,0
/IMBIS,CCT,2
/DIDI,RBF,2
/PA,RBI,3
/MAALI,JJD,2
/NANAMAN,VBTS,4
akong,PRS/CCP,2
/ATAB,NNC,1
/ALLENLYKAJOY,FW,0
/KADANGAGAN,FW,0
/BAYA,FW,0
/DAI,FW,0
/TIG,FW,0
/ISIP,NNC,1
/PWEDE,RBT,2
/MANGYARE,FW,0
/SAIYA,NNC,1
/HINDUTIN,VBOF,4
/HAHAHA,FW,0
/PARUTON,FW,0
/LINTIAN,FW,0
/PARUTON,FW,0
/ALECO,FW,0
/WARA,FW,0
talagang,RBT/CCP,2
/PAGASA,NNC,1
/BURAY,NNC,1
/NI,DTP,2
/AMA,NNC,1
/NYA,PRS,2
/MASIRAMON,VBTF,2
kang,PRS/CCP,2
/PALAGATAKON,RBL,2
/KI,FW,0
/PAIRAROM,FW,0
/ARAM,FW,0
/MISTER,FW,0
/PATALON,FW,0
/BOBONG,FW,0
/PABIBO,NNC,1
/ARAM,FW,0
/WORD,FW,0
/RESPETO,NNC,1
/NAGPAPATAL,VBTR,2
/PATALAN,RBD,2
/KALANG,RBW,2
/TALAGA,RBT,2
/SARUI,JJD,2
/PA,RBI,3
/INING,NNC,1
/KULAPOS,NNC,1
/INI,FW,0
/OH,FW,0
/GIGIBUHON,VBTR,2
kang,PRS/CCP,2
inasal,VBTS/VBOF,4
/PATAL,FW,0
/BOBO,FW,0
/PAKALAYUHI,RBD,2
/NINDO,JJD,2
/INING,NNC,1
/PATAL,RBD,2
/INI,FW,0
/OH,FW,0
/IKA,JJN,2
/MADESISYON,VBW,2
kang,PRS/CCP,2
/BUHAY,NNC,1
/SAEN,NNC,1
/GUSTO,VBS,2
/MAPADUMAN,VBW,2
/PALPAL,NNC,1
/ARAM,RBD,2
/TAMA,RBT,2
/BUDA,NNC,1
/SALA,NNC,1
/KA,PRS,2
/PATAL,JJD,2
/PARA,CCT,2
/DAE,RBS,2
/AN,DTC,2
/MAARAMAN,NNC,1
/YAON,RBW,2
/KA,PRS,2
/DGDI,RBF,2
/TA,NNCA,2
/PATAL,FW,0
/KA,PRS,2
/PUNDIHAN,VBOF,4
/NINDO,VBTS,4
kang,PRS/CCP,2
/KALOKOHAN,NNC,1
/NINDONG,VBTS,4
/AN,DTC,2
/IMPYERNO,NNC,1
/APOD,FW,0
/DGDI,FW,0
/THE,FW,0
/HOME,FW,0
/OF,FW,0
/NAGPINATAL,FW,0
/YUP,FW,0
/TIGBAK,FW,0
/KANA,FW,0
/PATAL,FW,0
/BUGAY,FW,0
/GARE,FW,0
/TIG,FW,0
/IRINITAN,FW,0
/KANA,FW,0
/JAN,FW,0
