FW_Word
/DURUHA|NUM
/GIPUGNGAN|VBOF
/MISUNOD|VBOF
/MAGAKAON|VBAF
/GIHATAG|VBOF
/MAGASUNOG|VBAF
/GATUGON|VB
/BUHATON|VBAF
/MIPAHAWA|VBOF
/TANOM|VB
/MAABUT|VBAF
/KAUBANAN|NNC
/INULI|VBOF
/HUNAHUNA|NNC
/KINAHANGLAN|NNC
/MUHAWA|VBAF
/MAGASULTI|VBAF
/LINYAHE|NNC
/DUHA|NUM
/MAGKUHA|VBAF
/NIADTO|PRS
/GAGMAY|JJD
/MAGPAHUWAY|VBAF
/UNSAY|PRP
/ADLAWA|NNC
/HUNGOG|NNC
/MIPATAY|VBOF
/SISIG|NNC
/TANAWA|VB
/GISUGINLAN|VBOF
/SWERTE|NNC
/SUGOD|VB
/HANGTOD|PRS
/LEVADURA|NNC
/IGAHALAD|VBAF
/PHEGIEL|NNP
/AMAHAN|NNC
/LUMON|NNC
/BUOT|NNC
/MAGADAWAT|VBAF
/BUKLARON|VB
/IRING|NNC
/BAYOLET|NNP
/KADAKU|NNC
/PARKEHA|VB
/GAYUD|RBF
/GIHIMO|VBOF
/MANGGIALAMON|JJD
/NAGATIGUM|VBOF
/KAHIBALO|NNC
/COVID|NNP
/MASCAP|NNP
/ANHA|PRS
/LUBI|NNC
/GIBANHAW|VBOF
/ULAHI|RBF
/TIKANG|NNC
/KALIMAN|NUM
/SALABUTAN|NNC
/KINABUHI|NNC
/NIADTONG|PRS
/NAGABATON|VBOF
/MOGALING|VBAF
/ESPISYE|NNC
/GIPAGULA|VBOF
/EKSTREMOR|NNC
/UZZIAS|NNP
/HUGAS|VB
/INGON|VB
/SUMULOD|VBOF
/MITALIKOD|VBOF
/TUYORA|VB
/GIIMPROVE|VBOF
/AHISAR|NNP
/MILFLORES|NNP
/LIBROHA|VB
/TAHATH|NNP
/MIPASULOD|VBOF
/JESUCRISTO|NNP
/MAGAUBAN|VBAF
/AMASIAS|NNP
/JOAS|NNP
/JOACHAZ|NNP
/SALIPUD|NNC
/MIANHI|VBOF
/KEMISTRI|NNC
/NAKOG|PRP
/PANGILABOT|NNC
/DIAY|RBF
/CAMBAYA|NNP
/SALIP|VB
/ADZHAR|NNP
/ALIJAM|NNP
/ZOOXANTHELLATE|NNP
/HANGTUD|PRS
/UNYANG|RBF
/KWARTA|NNC
/KAHILOMON|NNC
/HAWUD|JJD
/MANULTI|VB
/PANGLIMBASUGAN|NNC
/MASAYUD|VB
/MAGAIHAW|VBAF
/BANEZ|NNP
/MIDAWAT|VBOF
/BULAWAN|NNC
/MANGAON|VBAF
/TURRONES|NNC
/DE|FW
/CASUY|NNC
/TUIG|NNC
/NAPULO|NUM
/UPAT|NUM
/BUHATA|VB
/GITUDLO|VBOF
/GALAAD|NNP
/MANASES|NNP
/NUWEBE|NUM
/GYOD|RBF
/DALON|VB
/MISULTI|VBOF
/MAGADTO|VBAF
/ABIU|NNP
/MAPUGNGAN|VB
/GILANGKUBAN|VBOF
/AMBOT|PRP
/UNSAON|VB
/ILIMNON|NNC
/GANAHAN|VB
/GIKUHA|VBOF
/HALADNGATINABYOG|NNC
/GIHUNAHUNA|VBOF
/LIPODLIPOD|VB
/KAYNAKATAAS|JJD
/GIBABAGAN|VBOF
/MANGGULA|VBAF
/HAPIT|RBF
/PHILHEALTH|NNP
/KEYK|NNC
/TULO|NUM
/MAHUMAN|VB
/GIPANALIPDAN|VBOF
/CANAANHON|NNP
/PERSEHANON|NNP
/PAANHI|VB
/GIGUKOD|VBOF
/HIMO|VB
/SAPINSAPIN|NNC
/GINAPASABOT|VBOF
/BANGSILOG|NNC
/MIHATAG|VBOF
/EGIPTOHANON|NNP
/LABUT|NNC
/DAKU|JJD
/UYAMUT|NNC
/GIINGUN|VBOF
/BUTANGANAN|NNC
/NAGMAGHUHUKOM|VBOF
/SININA|NNC
/MULUPAD|VBAF
/BOPEEP|NNP
/PANGGAHUM|NNC
/ATUA|PRP
/ADUNA|DTC
/PILION|VB
/GIPAPAHAWA|VBOF
/GAWAS|VB
/GIPASULOD|VBOF
/PANAGHISGOT|NNC
/BAHIN|PRS
/LAMISA|NNC
/ELIPHELET|NNP
/SULOGOON|NNC
/MATUOD|VB
/GIPANGITA|VBOF
/GIKA|PRS
/BALAKANG|NNC
/LIMOH|PRP
/GAMHANAN|JJD
/MOSULTI|VBAF
/IGSOON|NNC
/MINGPUYO|VBOF
/NAHIBALAN|VBOF
/NAMON|PRP
/ANDAP|JJD
/UBOS|PRS
/CORALLITE|NNC
/BUHATI|VB
/NIANA|PRS
/MIHUNONG|VBOF
/JOKSAN|NNP
/MIILA|VBOF
/SUGYOT|VB
/MAHITABO|VBAF
/PINDTON|VB
/BALITARON|VB
/ZIPHION|NNP
/ANYAG|JJD
/GYUD|RBF
/ITUKOD|VB
/ABOHON|NNC
/KALIMTI|VB
/LAKENG|NNC
/BULIG|NNC
/NAIGO|VBOF
/IKASUGILON|VB
/BALAC|NNC
/TUMINDOG|VB
/HIMOA|VB
/UNTA|RBF
/MAGKADIYUT|VBAF
/BAKHAW|NNC
/LABAW|RBF
/UNLORAY|NNP
/ALVEOPARA|NNC
/ALLINGI|NNP
/NAGPALIGON|VBOF
/LAINLAING|JJD
/MOBAKOD|VBAF
/NANAMKON|VBOF
/MAGAKUHA|VBAF
/KUSOG|NNC
/BUNTOD|NNC
/NITAGO|VBOF
/ORASA|NNC
/MATAGNA|VB
/NGANO|RBF
/BAYY|NNP
/SIARGAO|NNP
/MANGITNGIT|JJD
/KINING|PRP
/SULATA|VB
/GINASULAT|VBOF
/TEKEL|NNP
/UPHARSIN|NNP
/MIGULA|VBOF
/MOTIPAS|VBAF
/HAWAN|NNC
/NAHIMO|VBOF
/MUSULAT|VBAF
/HINAGIBAN|NNC
/UTLANAN|NNC
/NAGTIGUM|VBOF
/HAWOD|JJD
/MAGBAYLE|VBAF
/GUBOT|NNC
/ANAAY|PRP
/KUDLIT|NNC
/DAGHANG|JJD
/LAHILAHI|JJD
/NGABIL|NNC
/MATNGONAN|JJD
/PADULONG|PRS
/MAHIAGUMAN|VB
/HAGUROS|NNC
/CHOSILOG|NNC
/PAGHANDUM|NNC
/KANIMO|PRP
/LAYAS|VB
/MAANYAG|JJD
/ADORAM|NNP
/UZAL|NNP
/DICLA|NNP
/AEQUITUBERCULATA|NNP
/LUMAD|NNC
/INDOPACIFIC|NNP
/SELUMIEL|NNP
/PAMILIN|NNC
/ANING|PRP
/LIAMEN|NNP
/SILINGAN|NNC
/GARLENE|NNP
/MAGABUHAT|VBAF
/PAGTABONSASALA|NNC
/NIINING|PRP
/BUTANGA|VB
/ASAGARAN|RBF
/GINATAWAG|VBOF
/BULANA|NNC
/LAAY|NNC
/SUKAD|PRS
/MAGADUOL|VBAF
/MAKASUGILON|VBAF
/TIGHIMO|NNC
/BUKAG|NNC
/CIRCUNCISION|NNC
/NAGKUHA|VBOF
/AMOREHANON|NNP
/MOATIMAN|VBAF
/SIYETE|NUM
/MINGTINDOG|VBOF
/MINGLANTAW|VBOF
/LUNGTIAN|JJD
/MAHIMO|VB
/TUDLOE|VB
/CAMELLO|NNP
/GIPAABUT|VBOF
/MOPASALAMAT|VBAF
/MANINDOG|VB
/MANGADTO|VBAF
/OCHOZIAS|NNP
/GIHAPON|RBF
/GINASOLUSYUNAN|VBOF
/PAGAISIPON|VBAF
/UTOT|NNC
/KAYLAP|NNC
/GIISIP|VBOF
/LETSE|FW
/LUSPAD|JJD
/DUOL|PRS
/DIRIYUT|RBF
/HATAG|VB
/KALAMAY|NNC
/POLBORON|NNC
/GATUO|VB
/IKASAWAY|VB
/MAGADALA|VBAF
/MINGIPON|VBOF
/MATABUNAN|VB
/SAMTANG|PRS
/GALUNSAD|VBOF
/VIZCAYAIFUGAOMT|NNP
/BUHI|NNC
/FUNGITE|NNC
/FUNGIA|NNP
/CYCLOSERIS|NNP
/MIZRAIM|NNP
/NINDOT|JJD
/DIRING|PRS
/DAPITA|PRS
/MOLUKAT|VBAF
/MIHALOK|VBOF
/SUNODSUNOD|RBF
/LISUD|JJD
/PETCHAY|NNC
/MODARO|VBAF
/SANGLIT|RBF
/LEVIHANON|NNP
/MAGALIBUT|VBAF
/GISUMITE|VBOF
/MIHAPA|VBOF
/MIKATAWA|VBOF
/GARTZKE|NNP
/MUGAMIT|VB
/OYANGUREN|NNP
/GIPILDI|VBOF
/HIBALOAN|VB
/PAREHA|JJD
/BALAGON|NNC
/ADTO|PRS
/KAPUSLANAN|NNC
/MATAGO|VB
/SALUPING|NNC
/TULOMANON|NNC
/HIGUGMAON|VB
/MAGTUON|VBAF
/MARIZ|NNP
/ERPORT|NNC
/GIBAYAW|VBOF
/TUKBONON|VB
/UNTAY|RBF
/MABUHI|VBAF
/PERTING|RBF
/KUSUGA|VB
/KUTSINTA|NNC
/AGNG|NNP
/PARAHEMPRICHII|NNP
/SEKISEIENSIS|NNP
/MANAGHAYAD|NNC
/FARAON|NNP
/MIPANAW|VBOF
/VERMHLEN|NNP
/ALAWITON|NNC
/MIGIKAN|VBOF
/PIGOH|VB
/PAMATYON|VB
/MINGTIPON|VBOF
/MAGLALIS|VB
/MIAGING|VBOF
/TINUOD|JJD
/PALITON|VB
/MAUYAB|VB
/KAIGSOONAN|NNC
/PRANSES|NNP
/PADAYUNON|VB
/SULTIHI|VB
/GILIMOD|VBOF
/BASIG|RBF
/MUGAWAS|VB
/SUNDOON|VB
/AWAAW|NNC
/DEKORASYONAN|VB
/KUNDILI|PRS
/GIPUGA|VBOF
/MINDANENSIS|NNP
/MINGLAKAW|VBOF
/HALADNGASINUNOG|NNC
/NAHIBALOAN|VBOF
/TIBUUK|JJD
/KALIBUTAN|NNC
/NAGHALAD|VBOF
/PAKIBUHAT|VB
/PASPAS|RBF
/M|NNP
/DIHIHOG|VBOF
/NIPIS|JJD
/TOCINO|NNC
/MACEDA|NNP
/POLYSPERMA|NNP
/TANGUILE|NNC
/PADAYUN|VB
/TINAE|NNC
/DIRIA|PRS
/ILIS|VB
/JOYADA|NNP
/NAANGOL|VBOF
/GINABUHAT|VBOF
/BUHING|JJD
/BINUHAT|NNC
/TALIWALA|PRS
/PANIMALAY|NNC
/KASUGOAN|NNC
/TRAYSIKOL|NNC
/SEMEI|NNP
/AMALEKAHANON|NNP
/MUISTORYA|VB
/INENGLES|FW
/KABALO|VB
/JUDIO|NNP
/MOTIPON|VBAF
/MOPAHAWA|VBAF
/MOPAMINAW|VBAF
/KATKAT|VB
/TINGLAGAS|NNC
/GINATAANG|JJD
/NEPTALI|NNP
/MOTINDOG|VBAF
/GIKAON|VBOF
/ANACHANON|NNP
/MOABHANON|NNP
/DUAWON|VB
/KADAOT|NNC
/LAGOT|JJD
/NOBA|NNP
/MIADTO|VBOF
/HORMA|NNP
/MATOG|VB
/NIAGING|VBOF
/TINGINIT|NNC
/GISUGYOT|VBOF
/MOPAILALOM|VBAF
/TARSIS|NNP
/MANAGMINATAY|NNC
/KONTAHAY|RBF
/NAWADAN|VBOF
/TARBAHO|NNC
/PAINGON|PRS
/SUGILAMBONG|NNC
/GIDAKUP|VBOF
/DULOM|NNC
/ANAMANAM|RBF
/GALUPAD|VBOF
/KANATO|PRP
/MUBUHAT|VBAF
/SIYAY|PRP
/ALVEOPRA|NNP
/ZOOXABTHELLATE|NNP
/HELIOFUNGIA|NNP
/ACTINIFORMIS|NNP
/MUABOT|VBAF
/DIHADIHA|RBF
/BATAWA|VB
/ABTANAN|NNC
/GAHULAT|VB
/PAON|NNC
/GINGANLAN|VBOF
/KATAHOM|NNC
/KINHASON|NNC
/MANALAGNA|NNC
/NAMULONG|VBOF
/MIKAON|VBOF
/MISAKA|VBOF
/SALMONA|NNP
/BURIKO|NNC
/PASABOT|VB
/SULTIA|VB
/HIGDAANAN|NNC
/NWUWEBE|NUM
/MAGANDAR|VB
/GUMAMELA|NNC
/MODAWAT|VBAF
/MIKALAGIW|VBOF
/FRUT|NNC
/DYUS|NNP
/SULATANAN|NNC
/OWAK|NNC
/MOLANTAW|VBAF
/ARANGHITA|NNC
/MOABUT|VBAF
/MITUAW|VBOF
/NGATANAN|PRP
/DULUMTANAN|NNC
/NAHUTDAN|VBOF
/MANLAKAW|VBAF
/MOABRI|VBAF
/CINEHANON|NNP
/IGASALIKWAY|VBAF
/DIDTOY|PRS
/NAHATAG|VBOF
/ARONG|PRS
/NIAGI|VBOF
/ASTANG|RBF
/MANAGYUKBO|VBAF
/GAPU|NNC
/ELIASAPH|NNP
/ARGANITE|NNP
/IPADAWAT|VBAF
/MILUGSONG|VBOF
/STROBERI|NNC
/SCLERACTINIA|NNP
/TAMBAL|NNC
/MAGVIRAL|VBAF
/UMAHI|VB
/BALINSASAYAO|NNC
/PAGDUGOKASINGKASING|NNC
/KUNOT|NNC
/KATAHUM|NNC
/PAGABOT|VB
/SUOD|NNC
/PAGKAMABINATION|NNC
/SULTI|VB
/MAKADAYEG|VB
/NAHIABUT|VBOF
/PITSIPITSI|NNC
/HALHUL|NNP
/BETHPUR|NNP
/GEDOR|NNP
/LABOT|NNC
/CONGBID|NNP
/APRELOVED|NNP
/BATIUN|VB
/MAAYONG|JJD
/HINOOY|NNP
/PAMATI|VB
/PATALINGHUG|VB
/IGAPALIBUD|VBAF
/RITRATO|NNC
/TAPSILOG|NNC
/GIBALIK|VBOF
/NGARIDALI|RBF
/GUDNGARI|NNC
/TIMANE|VB
/MABAW|JJD
/DUGOKON|VB
/PAKABANA|NNC
/SOLBAHON|VB
/SINGKOL|NNC
/RONRON|NNC
/CAJIPE|NNP
/COATH|NNP
/DAYUN|VB
/AYAE|NNP
/DAYON|VB
/ANGKAS|VB
/NGIPON|NNC
/MEDIAHANON|NNP
/GIPASAKA|VBOF
/KATAWOHAN|NNC
/HINUMDUMI|VB
/ANDAM|JJD
/TANAWON|VB
/SAYUP|NNC
/HANDURAWAN|NNC
/HAYKAP|VB
/SILAY|NNP
/ASUKAR|NNC
/ASAYNMENT|NNC
/AMERIKANO|NNP
/PISIDIA|NNP
/MIABUT|VBOF
/SULUD|PRS
/MULINGKOD|VBAF
/SAIMONG|PRP
/IYAHAT|VB
/ARITES|NNC
/TUKMO|NNC
/KAUBAN|NNC
/SUNGKOD|NNC
/HIMABAYI|NNC
/NIMONG|PRP
/KANUS|RBF
/NITAGHOY|VBOF
/BIYAAN|VB
/HATAGAS|VB
/KINIY|PRP
/UNOD|NNC
/ANAA|VB
/MIDALAGAN|VBOF
/ECRON|NNP
/GIPADALA|VBOF
/FORCESULU|NNP
/NAKADANGAT|VBOF
/KANUMAN|NUM
/ATIMANA|VB
/DIBONGAD|VBOF
/AKOY|PRP
/GATOU|VB
/SAAKOA|PRP
/MAGAHIMO|VBAF
/ANATHOTH|NNP
/TAWAGI|VB
/KUSION|NNC
/HIMOON|VB
/PROTOCHORDATE|NNC
/NAHIMUOT|VBOF
/TAWOHANA|NNC
/SEMAIAS|NNP
/JOIARIB|NNP
/JEDAIAS|NNP
/GRIFFINI|NNP
/YUTAA|NNP
/GIPANAGIYA|VBOF
/LAMAMG|NNC
/DINHI|PRS
/ASAWAG|NNC
/ESTEFANAS|NNP
/GADAHOM|VBAF
/NIABOT|VBOF
/KORALES|NNC
/KINYENTOS|NUM
/MIBUTANG|VBOF
/SUSPEK|NNC
/BANTUG|VB
/GUSOK|NNC
/MABUHAT|VBAF
/MANANAPON|NNC
/BUANGBUANG|JJD
/DIOSDIOS|NNP
/MAGAPALINAW|VBAF
/DIRISTO|NNC
/SILAG|PRP
/MIKUHA|VBOF
/IMOHA|PRP
/GIHALAD|VBOF
/ACHIS|NNP
/MINGINGON|VBOF
/GINAPANGAGIAN|VBOF
/SUHITANHON|NNP
/DEFENSEREGION|NNP
/V|NNP
/LINOG|NNC
/GANINANG|RBF
/BUNTAG|NNC
/BOUSTROPHEDON|NNC
/APENDISE|NNC
/GIKLASIPIKAR|VBOF
/SAKUP|NNC
/MOPABOR|VBAF
/HINUNGDANON|JJD
/RAKONG|NNC
/GIPAUBOS|VBOF
/MIINOM|VBOF
/GINAPAPADAYUN|VBOF
/KINSE|NUM
/HULAGWAY|NNC
/MAGTULOG|VBAF
/PAKIALAM|NNC
/BITUON|NNC
/PAGALAINON|VB
/MUPALIT|VBAF
/NGANHI|PRS
/INAYAMAN|NNC
/PANIMALUS|NNC
/MANGHIMITIIS|VBAF
/MIPAHULAY|VBOF
/SINULTIAN|NNC
/AGIGISING|NNC
/PERMERO|NUM
/ILALUM|PRS
/LUBOT|NNC
/OSMEA|NNP
/ANGKON|VB
/GIKALOT|VBOF
/MANAGISIP|VBAF
/MIDANGAT|VBOF
/GIKUMPIRMA|VBOF
/HIPHIP|NNP
/MAGABUBO|VBAF
/ESCRIBAS|NNP
/REAIAS|NNP
/SOBAL|NNP
/JAHATH|NNP
/AHUMAI|NNP
/LAAD|NNC
/ZACHAI|NNP
/KINAIYANHON|JJD
/GIPATAY|VBOF
/IGASULOD|VBAF
/GAGMAYNG|JJD
/MANANAP|NNC
/LAWOM|JJD
/TAMIS|JJD
/PULOT|NNC
/PUKYUTAN|NNC
/PANUSOK|NNC
/STORYAHON|VB
/GINAINGON|VBOF
/MOTUBAG|VBAF
/MOKUHA|VBAF
/SANDALIAS|NNC
/GIHATUD|VBOF
/TINTALON|NNC
/PUSILON|VB
/BIDLISI|NNP
/SAULTRAVIOLET|NNP
/NGARI|PRP
/HINANALI|RBF
/TIGUMON|VB
/ITLOG|NNC
/HATAGAN|VB
/HINOON|RBF
/IGSAPAYAN|VBAF
/DISYEMBRE|NNP
/ARPHAXAD|NNP
/MIBANGON|VBOF
/GABIE|NNC
/KANINDOT|NNC
/LAWUM|JJD
/GIGAMUTAN|VBOF
/BULOHATON|NNC
/BARRABAS|NNP
/MURCIELAGOS|NNP
/WROBLEWITZ|NNP
/BUOTBUOT|NNC
/UNIPORME|NNC
/MISMANA|NNP
/EMIMENHON|NNP
/GIHUWAD|VBOF
/IPAKAON|VBAF
/IBALIWALA|VB
/STRIKTO|JJD
/INGNA|VB
/INUSA|NNP
/MAGPILI|VBAF
/MOABOT|VBAF
/JASER|NNP
/GAHIRON|NNC
/GIHUBIT|VBOF
/ABIKTIMA|NNC
/BITOON|NNC
/MANGATAGAK|VBAF
/GABUHAT|VB
/LUWASON|VB
/GAMAYNG|JJD
/LAMPARA|NNC
/ANDAKAN|NNC
/PERMIRO|NUM
/NASAYUP|VBOF
/BUGAT|JJD
/DATAGING|NNC
/MAONG|DTC
/SUGPO|NNC
/BISYOHA|VB
/GISAGPA|VBOF
/ABUGHOAN|JJD
/NAGAPANIMALUS|VBOF
/ATABAY|NNC
/CHURAUMI|NNP
/PAGPATALIWALA|NNC
/MOULAN|VBAF
/LUNTIAN|JJD
/TABUNON|JJD
/TANDAG|NNP
/BUSOK|NNC
/PAGAKANON|VBAF
/KAGABHION|NNC
/ENGASTE|NNP
/MAGESKWELA|VBAF
/SIMRONMERON|NNP
/ACHSAPH|NNP
/MOSUNOD|VBAF
/PIPILA|NUM
/JEBUSEHANON|NNP
/CARIL|NNP
/MUBASA|VBAF
/KAULAW|NNC
/MAHIMONG|VB
/HILAK|VB
/GAKAON|VB
/MITINDOG|VBOF
/SICLO|NUM
/KALUHAAN|NUM
/PANUMDUMAN|NNC
/ESPANYOLMORO|NNP
/HINAUT|RBF
/PUGONG|VB
/HASMONA|NNP
/MOSEROTH|NNP
/ARABADEHANON|NNP
/SEMAREHANON|NNP
/PAKSIW|NNC
/NGAKASAGARAN|RBF
/MAGHATAG|VBAF
/CULLAMAT|NNP
/TOTOLO|NUM
/GIDALA|VBOF
/TINGUHA|NNC
/NALISTA|VBOF
/MILINGKOD|VBOF
/CALAUIT|NNP
/MULANGOY|VBAF
/MATUMAN|VB
/SEDECHIAS|NNP
/ADUBAY|NNC
/IGATUDLO|VBAF
/MAYONES|NNC
/HASARENAN|NNP
/MONUNOT|VBAF
/GISALIKWAY|VBOF
/MAGHUHUKOM|NNC
/GUNFORHIRE|NNP
/LABRUSCA|NNP
/WAYTUMBAS|RBF
/ACHAB|NNP
/KERKHOVE|NNP
/YAMOG|NNC
/NANGAHULOG|VBOF
/SUKARANAN|NNC
/TINGOG|NNC
/MIHILAK|VBOF
/IROG|PRP
/MOKAON|VBAF
/DAGHAN|RBF
/ARATILES|NNC
/NGPLANO|VBAF
/AMUA|PRP
/HANTOD|PRS
/MINGBALIK|VBOF
/DUDOSU|NNP
/HIMUON|VB
/PAGATUKORON|VBAF
/GIDUMTAN|VBOF
/MAGUTMAN|VBAF
/ILISI|VB
/PASONANCA|NNP
/GIHULGA|VBOF
/LIMITADOLAING|JJD
/LAKIP|PRS
/GUBUTA|VB
/MAHABILIN|VB
/MOTANAW|VBAF
/GADUMOT|VB
/MALUKAT|VB
/PARAT|JJD
/TALAWAN|NNC
/GUBON|VB
/ESKANDALO|NNC
/SILOE|NNP
/NANGAMATAY|VBOF
/NANGAGUOL|VBOF
/KABUOK|NNC
/VANIAS|NNP
/MEREMOTH|NNP
/MOUBUS|VBAF
/MAGAAGAY|VBAF
/GIPUSIL|VBOF
/GILAGLAG|VBOF
/BUHIS|NNC
/GINGHARIAN|NNC
/KAMOY|PRP
/GISULBAD|VBOF
/SASAC|NNP
/JEREMOTH|NNP
/PARRASAN|NNP
/PAGABUHATON|VBAF
/BATANON|NNC
/PANGAON|VBAF
/ENSAYMADA|NNC
/DUNAY|DTC
/SUSAMA|RBF
/DUGGABON|VB
/PALAINOM|NNC
/KUTOB|PRS
/SORBETE|NNC
/MOLINIS|VB
/KANAMO|PRP
/HINGIKI|VB
/LINGKURANAN|NNC
/ADOBONG|JJD
/DOMINGGO|NNP
/APULI|VBOF
/TUPAD|PRS
/PALAKTA|VB
/BEERLAHAIROI|NNP
/JANUM|NNP
/BETHPUA|NNP
/TAUROTRAGUS|NNP
/LABUTLABOT|VB
/SAYOP|NNC
/MOTALIKOD|VBAF
/ILAHANG|PRP
/POVEDANO|NNP
/HAING|PRS
/BALAYA|NNC
/GIAKLAS|VBOF
/DILICETACEAN|NNP
/HEPHER|NNP
/AHIA|NNP
/MAGAPATALINGHUG|VBAF
/JESAUS|NNP
/HADUOL|PRS
/MAKAPAGPRANSES|VBAF
/ENSAYOHON|VB
/MOHATAG|VBAF
/MOTUNGHA|VBAF
/LAGOM|JJD
/AZUBAH|NNP
/GOLPKORS|NNP
/PANID|NNC
/MALUWAS|VBAF
/GATUGTOG|VB
/GITUDLOAG|VBOF
/ININGLES|FW
/PANDESAL|NNC
/TIIL|NNC
/NACHOR|NNP
/TSOKOLEYT|NNC
/IINGON|VBAF
/GREGONG|NNP
/TINUUD|RBF
/GILAKIP|VBOF
/ANGAY|VB
/BUHIAN|VB
/BALIANGAO|NNP
/GITIGUM|VBOF
/AWTOMATIK|JJD
/MAGTILTIL|VBAF
/MISUGOD|VBOF
/TUMUNGAS|VBAF
/NGANI|PRS
/NAGATOO|VBOF
/USABUG|VB
/DIYAKONO|NNC
/TAGSA|RBF
/JETJET|NNP
/MINGTUNGAS|VBOF
/STEYPLER|NNC
/KUHAA|VB
/AMARIAS|NNP
/TAANACH|NNP
/MAMUMUO|NNC
/KAPILIAN|NNC
/BAYOT|NNC
/PAGMINATAY|NNC
/HUDNO|NNC
/GISABLIG|VBOF
/HATAAS|JJD
/PUKOT|NNC
/CIRCUNCICION|NNC
/GABHIONA|NNC
/GIPALAKAW|VBOF
/GINAPAKAON|VBOF
/MABIYAAN|VB
/MAGTALI|VBAF
/HAGITON|VB
/TANGTANGON|VB
/MOHAWA|VBAF
/BUKTON|NNC
/RESURRECCION|NNP
/TAWANTAWAN|NNP
/MIDALI|VBOF
/PAGTINDOG|NNC
/MORCON|NNC
/MAGPAKAARONGINGNON|VBAF
/UNYA|PRS
/IMBITAR|VB
/TOSILOG|NNC
/PALIHUG|RBF
/NAUG|VBOF
/GADAGUM|VB
/MUOLI|VBAF
/NGANONG|PRS
/GINAPANGITA|VBOF
/PGKA|NNP
/BULAW|NNC
/IYANG|PRP
/LACHIS|NNP
/MAGBAKTAS|VBAF
/PAADTO|VB
/BANGKAW|NNC
/MIDUSLAK|VBOF
/ERYTHRURA|NNP
/VIRIDIFACIES|NNP
/ESTRILDID|NNP
/EVELIO|NNP
/MOTUGTOG|VBAF
/UYAB|NNC
/MATAG|DTC
/BUNYAGANAN|NNC
/GIPRESERBA|VBOF
/GIKUBKOB|VBOF
/MISINGGIT|VBOF
/GANIHA|RBF
/MAGPADAGAN|VBAF
/TUNGORA|NNC
/NERRIA|NNP
/SULPA|VB
/GIKIDNAP|VBOF
/MIBUKA|VBOF
/HAPSAY|JJD
/ZIMPERIUM|NNP
/TITIP|VB
/HADLOK|JJD
/MAWADAG|VBAF
