FW_Word
/NAPINDOT|VB
/NAGKATECHNICAL|VB
/MAGDODORM|VB
/AMBOBO|EXPR
/KANGEN|VB
/ELAGO|NNC
/NALALA|NNC
/MAFY|NNC
/UUNFRIEND|VB
/INUNFRIEND|VB
/XYLER|NNC
/CYLER|NNC
/MADECLINE|VB
/OBITO|NNC
/MAPANINJA|NNC
/AMPTEAM|NNC
/SPNL|NNC
/WUY|EXPR
/FORDA|DTC
/MAMEH|NNC
/ONINCE|NNC
/ZHONGLI|NNC
/AYATO|NNC
/PRINOVIDE|VB
/SUNOO|NNC
/TATANGA|EXPR
/HEESEUNG|NNC
/NAMISS|VB
/GANYAN|PRP
/HAYUP|EXPR
/SELFIE|NNC
/ENSD|NNC
/CHAROT|EXPR
/SCHOOLOGY|NNC
/JUNJUN|NNC
/MAGEXCUSE|VB
/NCTZEN|NNC
/GIGYM|VB
/BOOBEAR|NNC
/TARANTA|ADJ
/IPINAMIMIGAY|VB
/KAPAGOD|ADJ
/DINAKO|VB
/HARABAS|VB
/VIENN|NNC
/ASAAN|PRP
/OWSS|EXPR
/SOKOR|NNC
/VALORANT|NNC
/TUTONG|NNC
/UBOS|ADJ
/PAALAM|VB
/CHIZ|NNC
/BIANGCAKE|NNC
/SUGOD|VB
/BALIBAGIN|VB
/LABYU|EXPR
/HIHIMLAY|VB
/ORCHEM|NNC
/NAGREPLY|VB
/NACCAMP|VB
/INIENGLISH|VB
/PUTRAGIS|EXPR
/LONGGANISA|NNC
/GONGGONG|EXPR
/YUNINAM|NNC
/TINOTOLERATE|VB
/EEPAL|EXPR
/JEPAY|NNC
/TUTULOG|VB
/YJH|NNC
/CHINAT|VB
/ININFORM|VB
/CVSU|NNC
/LAPAG|PRS
/HUMSS|NNC
/GEONU|NNC
/JAKEHOON|NNC
/JOLITS|NNC
/DORORO|NNC
/MAFALL|VB
/GAGU|EXPR
/BURIKAT|EXPR
/ISAGAD|VB
/PANARRATIVE|FW
/SAMPD|NNC
/BABAGO|NNC
/MAKAMOVE|VB
/WAYV|NNC
/BINULOK|VB
/NOMINIST|FW
/T|FW
/PUKINANGINA|EXPR
/WILDRIFT|NNC
/PRINACTICE|VB
/SUNKI|NNC
/HEESUN|NNC
/CODM|NNC
/MMATCH|VB
/MARINEL|NNC
/KALMAHAN|VB
/MAKAPAGBTS|VB
/NAGBEBREAK|VB
/GRUMADUATE|VB
/CHICHECK|VB
/KIDOLS|NNC
/JOLLIBOTS|NNC
/MAVERIFY|VB
/KENTELL|NNC
/NAHIHILO|VB
/PADIN|CCP
/AAKO|VB
/PAPAM|NNC
/WEVERSE|NNC
/AYICK|NNC
/SELOS|VB
/IADD|VB
/YEONJUNS|NNC
/IBBLOCK|VB
/RETWEET|VB
/JIMIN|NNC
/NUKIM|NNC
/FLINEX|VB
/BALIW|ADJ
/TAEJAE|NNC
/HANAP|VB
/TMSD|NNC
/SOCE|NNC
/REVLUVS|NNC
/SOLGE|NNC
/KUMUKULO|VB
/IDROP|VB
/IKLI|ADJ
/LOLOOK|VB
/BESTIE|NNC
/SAPAKAN|VB
/WEWS|EXPR
/IBUSTED|VB
/UUWI|VB
/MAGSORRY|VB
/GENMATH|NNC
/PAUWIIN|VB
/BENTABLES|NNC
/MIBF|NNC
/LETCHE|EXPR
/DIVISORIA|NNC
/MEDYAS|NNC
/GINAYUMA|VB
/BURAT|EXPR
/NAGUPDATE|VB
/SOCMED|NNC
/VEBS|NNC
/TUKMOL|EXPR
/ANTAGAL|ADJ
/KAHAPON|NNC
/ASKAL|NNC
/OTORNIM|NNC
/HYEWON|NNC
/TROO|NNC
/EYY|EXPR
/GURAD|NNC
/KAUSAP|NNC
/BALIKTAD|ADJ
/IYAKIN|ADJ
/HYBE|NNC
/NONOSEBLEED|VB
/EEXAM|VB
/SAAKIN|PRP
/JHUN|NNC
/HAROT|ADJ
/BABAW|ADJ
/GEDLI|PRS
/TAHOL|VB
/MAATTACH|VB
/BRIGHTWIN|NNC
/MEWGULF|NNC
/MAIPILIT|VB
/DAZZNIGHT|NNC
/KAURAT|ADJ
/ICUT|VB
/NYOGING|NNC
/IPIS|NNC
/DASURV|EXPR
/AASSUME|VB
/YONJEN|NNC
/MAMBUBULABOG|VB
/NGINIG|VB
/HYUNAKIE|NNC
/HUHUNTINGIN|VB
/QQUIT|VB
/ESBI|NNC
/MICHY|NNC
/BURAOT|ADJ
/CONYO|ADJ
/MAGEXPECT|VB
/BEHH|NNC
/CRUSHIE|NNC
/KINUKUPAL|EXPR
/SINASABE|VB
/ANDAMI|ADJ
/SAMIN|PRP
/CINOCOLLECT|VB
/BOCAR|NNC
/PALANG|RFS
/NATATYPE|VB
/BIGLA|RBF
/HIHINTO|VB
/ITZY|NNC
/MAPAPAAYOS|VB
/IOPEN|VB
/JHEI|NNC
/MAHALIN|VB
/AESPA|NNC
/IPAPAKULAM|VB
/EEXPOSE|VB
/MIMEET|VB
/IRERELEASE|VB
/PARAMDAM|VB
/YEJI|NNC
/AWATIN|VB
/IPAABANG|VB
/TATANONG|VB
/THOC|NNC
/BINABASH|VB
/ANGGE|NNC
/REALME|NNC
/MAMIMILIPIT|VB
/NAGTATAE|VB
/KAKAMPINKS|NNC
/NASTRESS|VEBS
/MUKANG|CCP
/SUSUOT|VB
/HIMLAY|VB
/SEUNGYOUN|NNC
/SIOBE|NNC
/MALUPET|ADJ
/LULUHURAN|VB
/BEMBEMSMGA|NNC
/MYDAY|NNC
/URAT|EXPR
/PUSI|NNC
/NATAWA|VB
/BEBETIME|NNC
/SHYN|NNC
/COVID|NNC
/BLACKPINK|NNC
/ILUGAR|VB
/PRINTAN|VB
/ASSUMERO|ADJ
/KALIX|NNC
/REPLYAN|VB
/RYUJIN|NNC
/SOYEON|NNC
/CHAEYEON|NNC
/JEONGIN|NNC
/LEESEO|NNC
/RPDR|NNC
/NAHAGULGOL|VB
/DRAGONBORN|FW
/BUGOK|EXPR
/JISOO|NNC
/LYLIA|NNC
/CHANGLIX|NNC
/KILIG|NNC
/CALABARZON|NNC
/YELAN|NNC
/SIRAULO|EXPR
/IPAPA|CCP
/BHIE|NNC
/BILAT|EXPR
/TIGILTIGILAN|VB
/DINAIG|ADJ
/PINANOOD|VB
/FABIE|NNC
/PASHNEYA|NNC
/GINAGALIT|VB
/INARAW|VB
/PAKYUT|VB
/BUSOG|ADJ
/FUCKSHIT|EXPR
/LALANDIIN|VB
/POPOGI|ADJ
/RENJUN|NNC
/MFAL|NNC
/SHUTACAKES|EXPR
/YIIEE|EXPR
/ENGOT|EXPR
/KAKABREAKDOWN|VB
/AMPUTEK|EXPR
/AKOH|PRP
/LALOVES|NNC
/MAFE|NNC
/AWAYIN|VB
/NISCREEN|VB
/NAGMUKHA|VB
/PAHAMAK|NNC
/SESEND|VB
/MAGSELF|NNC
/MAGSSTOP|VB
/ITWIST|VB
/HUWODYWODIOSI|NNC
/HUHUHU|EXPR
/BAKET|RBF
/DONGGYUN|NNC
/MAKNAE|NNC
/TARAY|ADJ
/SPOTIFY|NNC
/PISTENG|EXPR
/REIGO|NNC
/ZEHAN|NNC
/HOYY|EXPR
/REYHIEE|NNC
/LUBAYAN|VB
/HINEART|VB
/IINACTIVE|FW
/NAINLOVE|VB
/GYUHAO|NNC
/MOONTON|NNC
/PWES|CCP
/TRASHTALKAN|VB
/OOFFER|VB
/DENDEN|NNC
/KWATRO|NNC
/AFTIEE|NNC
/MERYENDA|NNC
/IRITA|ADJ
/DADEH|NNC
/ISPOIL|VB
/MINGYU|NNC
/BONDESTO|NNC
/BUBUSAL|VB
/OOFFEND|VB
/TALUNAN|ADJ
/EUNHAE|NNC
/IBODY|VB
/NAGEXPECT|VB
/ENGLISHAN|VB
/OMSIM|EXPR
/BARABIDA|NNC
/UMISA|VB
/HAECH|NNC
/TAKTE|EXPR
/MAGREREPLY|VB
/TRATRANSFER|VB
/JAHSTELL|NNC
/IBUBULSA|VB
/MASTRESS|VB
/YOUNGSEO|NNC
/KINGIAN|EXPR
/TAPAKAN|VB
/VREN|NNC
/DUWAG|ADJ
/IOOFFER|VB
/ILICHIL|NNC
/BUNSO|NNC
/MAINJURE|VB
/MOTHERINLAW|NNC
/NGEK|EXPR
/POTAENA|EXPR
/SASALUBUNGIN|VB
/KATANGAHAN|EXPR
/AASIM|ADJ
/USTE|NNC
/FERZOWN|NNC
/WISHBUS|NNC
/NAADD|VB
/AANOUNCE|VB
/ONAY|NNC
/SINESET|VB
/SISOKUMYRS|NNC
/MALALA|ADJ
/MABABALIW|VB
/SWEETAN|VB
/DINIRECT|VB
/INABOT|VB
/DADAANAN|VB
/KINOPY|VB
/TELESERYE|NNC
/CHINECK|VB
/MAPOST|VB
/IRERENT|VB
/SEUNGJIN|NNC
/IDODROP|VB
/MALAGKET|ADJ
/DE|EXPR
/GUMANON|PRP
/JIO|NNC
/IHGHAD|NNC
/BAHO|ADJ
/MARSIE|NNC
/CHACHAT|VB
/AYORN|PRP
/IDOBLE|VB
/KUMAKAUSAP|VB
/SADBOI|ADJ
/AMBILIS|RBF
/STUDYTWT|NNC
/LIGWAK|ADJ
/VLIVE|NNC
/REYGIE|NNC
/DODOGSHOW|VB
/IPORTFOLIO|VB
/INANTOK|ADJ
/MANGINGINOM|ADJ
/ALTRIX|NNC
/PINAYFLIX|NNC
/SOFTBLOCK|VB
/ISEUL|NNC
/YENYEN|NNC
/PAKABA|ADJ
/AANGKAS|VB
/CRDJ|FW
/BESTLINK|NNC
/NAUBOS|VB
/PALIBHASA|CCP
/NEXTWEEK|NNC
/LUBOG|VB
/INEENCOURAGE|VB
/PAKIROT|VB
/NAUSOG|VB
/MINJU|NNC
/KAGISING|VB
/BORLOG|VB
/OHMYGOSH|EXPR
/NACLUTCH|VB
/IIYAK|VB
/BABASH|VB
/BESPREN|NNC
/SKANDALO|NNC
/RESING|NNC
/TTKHULET|FW
/BEKS|NNC
/PUPUNGS|NNC
/CHROUS|NNC
/AMBIBILIS|RBF
/MAGSIPOST|VB
/UNGGOK|EXPR
/POPOLLUTE|NNC
/SUNGET|ADJ
/KISAP|EXPR
/CCBOOT|FW
/KYUT|ADJ
/BLUEACID|FW
/JEPSLOGS|NNC
/SELAN|ADJ
/NAMAM|CCP
/AROWEN|NNC
/KULET|ADJ
/ROROK|NNC
/EPJE|NNC
/INLUV|VB
/PACUTE|VB
/REPAPIPS|NNC
/LOWLAH|NNC
/HIKBI|VB
/TIKS|NNC
/FEFEEL|VB
/KALURKS|ADJ
/SYOTA|NNC
/ARAWARAW|ADJ
/NUBAYANG|EXPR
/ATRASO|NNC
/ULAYSA|NNC
/HEARTROB|NNC
/UNAHING|ADJ
/IFLUSH|VB
/NATEN|PRP
/LABTIM|NNC
/RAIKOU|NNC
/REHAS|NNC
/BEH|NNC
/ATE|NNC
/HUY|EXPR
/EH|EXPR
/GAGO|EXPR
/EDI|CCP
/HMP|EXPR
/TEH|NNC
/TSK|EXPR
/PUTA|EXPR
/HALA|EXPR
/SAKIN|PRP
/FUCK|EXPR
/NAG/VB
/BA|EXPR
/ABA|EXPR
/KASE|CCP
/STUPID|EXPR
/BOBO|EXPR
/NOH|EXPR
/HA|EXPR
/AH|EXPR
/TE|NNC
/EPAL|EXPR
/ASAN|RBF
/PRE|NNC
/PA|CCP
/BE|NNC
/BOI|NNC
/TOH|PRP
/SIS|NNC
/LODI|NNC
/SER|NNC
/NUH|EXPR
/WAWA|ADJ
/PAKE|NNC
/ANDON|PRP
/BITCH|EXPR
/WAW|EXPR
/DIBA|EXPR
/PIA|NNC
/MAAM|NNC
/ZEB|NNC
/JURIS|NNC
/ITOH|PRP
/MAYEN|NNC
/LORD|NNC
/YUNJIN|NNC
/ZEINAB|NNC
/CHU|NNC
/JAMES|NNC
/TO|PRP
/WELLA|NNC
/MONA|NNC
/RAY|NNC
/KLINE|NNC
/PLDT|NNC
/AZI|NNC
/RUSSIA|NNC
/RAF|NNC
/JAE|NNC
/JEROME|NNC
/WONU|NNC
/JUSTIN|NNC
/BBM|NNC
/LUNES|NNC
/TAS|PRS
/JUSTINE|NNC
/JILL|NNC
/CYRUS|NNC
/CY|NNC
/JIM|NNC
/ASHLEY|NCC
/LOUIS|NNC
/TOMLINSON|NNC
/LECHE|EXPR
/SETH|NNC
/FRANCINE|NNC
/HOY|EXPR
/SIGE|EXPR
/MICROSOFT|NNC
/AYAN|PRP
/ISABELA|NNC
/KIMMY|EXPR
/NYO|PRP
/MARK|NNC
/AMERICA|NNC
/JOON|NNC
/GRABE|ADJ
/DLSU|NNC
/KUNO|NNC
/ADU|NNC
/TANGA|EXPR
/UTO|EXPR
/LOPEZ|NNC
/CALISTA|NNC
/PARIN|RBF
/AMP|EXPR
/BOIS|NNC
/ELVI|NNC
/JOSEPH|NNC
/DONNA|NNC
/ARA|NNC
/PEDE|ADJ
/PILIPINAS|NNC
/BULACAN|NNC
/DALI|EXPR
/YOSI|EXPR
/POTA|EXPR
/LALA|ADJ
/HAY|EXPR
/ED|NNC
/PSALM|NNC
/MICAH|NNC
/ATA|ADJ
/OLI|NNC
/NAKA|PRS
/MARCOS|NNC
/USAP|VB
/JESUS|NNC
/JUN|NNC
/ADOBO|NNC
/LENI|NNC
/JOSE|NNC
/MARI|NNC
/CHAN|NNC
/EHH|EXPR
/YAWAS|EXPR
/UY|EXPR
/GOD|NNC
/CES|NNC
/RONNIE|NNC
/TAYLOR|NNC
/TAYLORS|NNC
/NEIL|NNC
/YOSHI|NNC
/JEFFREY|NNC
/BEBE|NNC
/LEE|NNC
/JUAN|NNC
/OKS|EXPR
/LANDI|VB
/ANDREA|NNC
/PRINCESS|NNC
/ANNIKA|NNC
/PIERRE|NNC
/ANNE|NNC
/LISA|NNC
/PARES|NNC
/PENGE|VB
/IRENE|NNC
/EMBER|NNC
/AHH|EXPR
/KRISTOFF|NNC
/KATANGA|EXPR
/BUTI|ADJ
/HEE|NNC
/ASAR|VB
/BUNGI|ADJ
/IAN|NNC
/KRISPY|NNC
/KREME|NNC
/KEISHA|NNC
/INOM|VB
/MIGS|NNC
/LUH|EXPR
/ANGEL|NNC
/DISCORD|NNC
/ACOSTA|NNC
/NAYAN|PRP
/KKD|NNC
/DWIGHT|NNC
/REINE|NNC
/CHARLES|NNC
/CASS|NNC
/IWA|NNC
/HUA|NNC
/CHENG|NNC
/RORY|NNC
/RIZAL|NNC
/CALOOCAN|NNC
/QUEZON|NNC
/DANYEL|NNC
/LAH|EXPR
/VINCE|NNC
/CHA|NNC
/BHE|NNC
/JOLLIBEE|NNC
/TAMBAY|NNC
/YVES|NNC
/PINAS|NNC
/CLARITA|NNC
/JULIUS|NNC
/EW|EXPR
/HERSCHEL|NNC
/VINA|NNC
/BOBBY|NNC
/CHERIE|NNC
/COACHELLA|NNC
/MARVEL|NNC
/AJ|NNC
/ABE|NNC
/JEI|NNC
/LASALLIAN|NNC
/SEAN|NNC
/CHI|NNC
/BAIT|ADJ
/AURORA|NNC
/PHILIPPINES|NNC
/DAVE|NNC
/JAVASCRIPT|NNC
/BES|NNC
/MOH|PRP
/ALEXA|NNC
/LEVI|NNC
/ERON|NNC
/TATIN|NNC
/BEA|NNC
/YARN|PRP
/EKA|NNC
/KEN|NNC
/JOONG|NNC
/KI|NNC
/JUSKO|EXPR
/NICOLE|NNC
/NOOD|EXPR
/BUANG|EXPR
/CHELSEA|NNC
/GODDAMN|EXPR
/OY|EXPR
/KAYONG|PRP
/RAISSA|NNC
/ROBLES|NNC
/TARLAC|NNC
/BRIAN|NNC
/SARAH|NNC
/CANDICE|NNC
/REYES|NNC
/JADE|NNC
/TARA|VB
/BGC|NNC
/IDIOTS|EXPR
/SHET|EXPR
/VINCENT|NNC
/JENNIE|NNC
/GAYLE|NNC
/FIBA|NNC
/QUEN|NNC
/BELLE|NNC
/MARIANO|NNC
/EME|EXPR
/OW|EXPR
/SATANAS|EXPR
/ANGAS|ADJ
/ANTE|NNC
/JONATHAN|NNC
/SARAP|NNC
/UHM|EXPR
/LNG|EXPR
/JEFF|NNC
/MATT|NNC
/KYLE|NNC
/JAY|NNC
/KDJ|NNC
/ELIZALDE|NNC
/POKEMON|NNC
/BURA|VB
/IANA|NNC
/ALLE|NNC
/KIO|NNC
/EXO|NNC
/JESS|NNC
/SEUNG|NNC
/PAM|NNC
/GAB|NNC
/NUEVAECIJA|NNC
/BAGUIO|NNC
/LAWRENCE|NNC
/OI|EXPR
/JILLIAN|NNC
/JONGSEONG|NNC
/JULI|NNC
/BRYCE|NNC
/CEBU|NNC
/SVT|NNC
/ASAHI|NNC
/JM|NNC
/RIKI|NNC
/MARC|NNC
/ORTIGAS|NNC
/TITE|EXPR
/MYLES|NNC
/MARS|NNC
/BAKU|NNC
/BAKO|NNC
/EWAN|ADJ
/ARTHUR|NNC
/NERY|NNC
/ZAMBOANGA|NNC
/WEH|EXPR
/MAVEN|NNC
/RICHARD|NNC
/DEANNA|NNC
/JAMIE|NNC
/SUS|EXPR
/KINO|NNC
/JAKE|NNC
/ANN|NNC
/NADIN|RBF
/JOY|NNC
/YNA|NNC
/HUH|EXPR
/KALMA|VB
/LEN|NNC
/MIGUEL|NNC
/LIM|NNC
/MINHO|NNC
/VEEJAY|NNC
/LINGAYEN|NNC
/AWW|EXPR
/RJ|NNC
/TYAN|NNC
/BONG|NNC
/LEY|NNC
/GSW|NNC
/AVI|NNC
/COMELEC|NNC
/PUNTA|NNC
/BEN|NNC
/KOO|NNC
/LEI|NNC
/GERRY|NNC
/CARAT|NNC
/CHRISTIAN|NNC
/UAAP|NNC
/LAKERS|NNC
/ZAYN|NNC
/SZA|NNC
/SHOTA|NNC
/SAKEN|PRP
/UWI|VB
/SOFIA|NNC
/EWW|EXPR
/KADIRI|ADJ
/ALAS|NNC
/TRES|NNC
/HINA|ADJ
/KIM|NNC
/ELMER|NNC
/DARREN|NNC
/MESA|NNC
/IWAS|VB
/ADOBE|NNC
/NU|NNC
/STELL|NNC
/RON|NNC
/AKI|NNC
/ISABEL|NNC
/NETFLIX|NNC
/PEDRO|NNC
/FACEBOOK|NNC
/UST|NNC
/LESLIE|NNC
/JOYCE|NNC
/NIX|NNC
/PHOENIX|NNC
/RAFAEL|NNC
/HANE|NNC
/INIS|VB
/DEDE|EXPR
/PARE|NNC
/ALTAR|NNC
/GAGA|EXPR
/ATHENA|NNC
/OWO|EXPR
/AMOR|NNC
/DENISE|NNC
/COREEN|NNC
/KENJI|NNC
/SUNSUN|NNC
/LUV|NNC
/YEON|NNC
/LOU|NNC
/NAQ|NNC
/SHION|NNC
/JHANE|NNC
/DORA|NNC
/JIN|NNC
/STEVE|NNC
/KERR|NNC
/RENZ|NNC
/MCBETH|NNC
/BILLIE|NNC
/TORRES|NNC
/KAT|NNC
/ISRAEL|NNC
/SHER|NNC
/UWE|VB
/TAKO|NNC
/SISI|VB
/INGAT|NNC
/HO|EXPR
/MAMI|NNC
/HANGA|NNC
/NOOB|EXPR
/TT|EXPR
/SUKI|NNC
/BOSSING|NNC
/JAJA|NNC
/IHA|NNC
/THEL|NNC
/AZ|NNC
/CJ|NNC
/OPIS|NNC
